,Date,Original,Corpus,Class
0,2006-06-29,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2006-06-29,federal open market committee,federal open market committee,0
2,2006-06-29,monetary policy principles practice,monetary policy principle practice,0
3,2006-06-29,policy implementation,policy implementation,0
4,2006-06-29,reports,report,0
5,2006-06-29,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2006-06-29,institution supervision,institution supervision,0
7,2006-06-29,reports,report,0
8,2006-06-29,reporting forms,reporting form,0
9,2006-06-29,supervision  regulation letters,supervision regulation letter,0
10,2006-06-29,banking applications  legal developments,banking application legal development,0
11,2006-06-29,regulatory resources,regulatory resource,0
12,2006-06-29,banking  data structure,banking data structure,0
13,2006-06-29,regulations  statutes,regulation statute,0
14,2006-06-29,payment policies,payment policy,0
15,2006-06-29,reserve bank payment services  data,reserve bank payment service data,0
16,2006-06-29,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2006-06-29,research committees forums,research committee forum,0
18,2006-06-29,working papers notes,work paper note,0
19,2006-06-29,models tools,model tool,0
20,2006-06-29,bank assets liabilities,bank asset liability,0
21,2006-06-29,bank structure data,bank structure data,0
22,2006-06-29,business finance,business finance,0
23,2006-06-29,dealer financing terms,dealer financing term,0
24,2006-06-29,exchange rates international data,exchange rate international data,0
25,2006-06-29,financial accounts,financial account,0
26,2006-06-29,household finance,household finance,0
27,2006-06-29,industrial activity,industrial activity,0
28,2006-06-29,interest rates,interest rate,0
29,2006-06-29,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2006-06-29,money stock reserve balances,money stock reserve balance,0
31,2006-06-29,regulations,regulation,0
32,2006-06-29,supervision  enforcement,supervision enforcement,0
33,2006-06-29,community development,community development,0
34,2006-06-29,research  analysis,research analysis,0
35,2006-06-29,consumer resources,consumer resource,0
36,2006-06-29,june  ,june,0
37,2006-06-29,immediate release share,immediate release share,0
38,2006-06-29,federal open market committee decided today raise target federal funds rate  basis points   percent,federal open market committee decide today raise target federal fund rate basis point percent,0
39,2006-06-29,recent indicators suggest economic growth moderating quite strong pace earlier year partly reflecting gradual cooling housing market lagged effects increases interest rates energy prices,recent indicator suggest economic growth moderate quite strong pace earlier year partly reflect gradual cool housing market lag effect increase interest rate energy price,0
40,2006-06-29,readings core inflation elevated recent months,reading core inflation elevate recent month,0
41,2006-06-29,ongoing productivity gains held rise unit labor costs inflation expectations remain contained,ongoing productivity gain held rise unit labor cost inflation expectation remain contain,0
42,2006-06-29,however high levels resource utilization prices energy commodities potential sustain inflation pressures,however high level resource utilization price energy commodity potential sustain inflation pressure,0
43,2006-06-29,although moderation growth aggregate demand help limit inflation pressures time committee judges inflation risks remain,although moderation growth aggregate demand help limit inflation pressure time committee judge inflation risk remain,0
44,2006-06-29,extent timing additional firming may needed address risks depend evolution outlook inflation economic growth implied incoming information,extent timing additional firm may need address risk depend evolution outlook inflation economic growth imply incoming information,0
45,2006-06-29,event committee respond changes economic prospects needed support attainment objectives,event committee respond change economic prospect need support attainment objective,0
46,2006-06-29,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman susan bies jack guynn donald kohn randall kroszner jeffrey lacker sandra pianalto kevin warsh janet yellen,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman susan bies jack guynn donald kohn randall kroszner jeffrey lacker sandra pianalto kevin warsh janet yellen,0
47,2006-06-29,related action board governors unanimously approved  basis point increase discount rate   percent,related action board governor unanimously approve basis point increase discount rate percent,0
48,2006-06-29,taking action board approved requests submitted boards directors federal reserve banks boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis dallas,take action board approve request submit board director federal reserve bank boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis dallas,0
49,2006-06-29,board governors federal reserve system,board governor federal reserve system,0
