,Date,Original,Corpus,Class
0,2017-03-15,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2017-03-15,federal open market committee,federal open market committee,0
2,2017-03-15,monetary policy principles practice,monetary policy principle practice,0
3,2017-03-15,policy implementation,policy implementation,0
4,2017-03-15,reports,report,0
5,2017-03-15,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2017-03-15,institution supervision,institution supervision,0
7,2017-03-15,reports,report,0
8,2017-03-15,reporting forms,reporting form,0
9,2017-03-15,supervision  regulation letters,supervision regulation letter,0
10,2017-03-15,banking applications  legal developments,banking application legal development,0
11,2017-03-15,regulatory resources,regulatory resource,0
12,2017-03-15,banking  data structure,banking data structure,0
13,2017-03-15,regulations  statutes,regulation statute,0
14,2017-03-15,payment policies,payment policy,0
15,2017-03-15,reserve bank payment services  data,reserve bank payment service data,0
16,2017-03-15,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2017-03-15,research committees forums,research committee forum,0
18,2017-03-15,working papers notes,work paper note,0
19,2017-03-15,models tools,model tool,0
20,2017-03-15,bank assets liabilities,bank asset liability,0
21,2017-03-15,bank structure data,bank structure data,0
22,2017-03-15,business finance,business finance,0
23,2017-03-15,dealer financing terms,dealer financing term,0
24,2017-03-15,exchange rates international data,exchange rate international data,0
25,2017-03-15,financial accounts,financial account,0
26,2017-03-15,household finance,household finance,0
27,2017-03-15,industrial activity,industrial activity,0
28,2017-03-15,interest rates,interest rate,0
29,2017-03-15,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2017-03-15,money stock reserve balances,money stock reserve balance,0
31,2017-03-15,regulations,regulation,0
32,2017-03-15,supervision  enforcement,supervision enforcement,0
33,2017-03-15,community development,community development,0
34,2017-03-15,research  analysis,research analysis,0
35,2017-03-15,consumer resources,consumer resource,0
36,2017-03-15,march  ,march,0
37,2017-03-15,release edt share,release edt share,0
38,2017-03-15,information received since federal open market committee met february indicates labor market continued strengthen economic activity continued expand moderate pace,information receive since federal open market committee met february indicates labor market continued strengthen economic activity continued expand moderate pace,0
39,2017-03-15,job gains remained solid unemployment rate little changed recent months,job gain remain solid unemployment rate little change recent month,0
40,2017-03-15,household spending continued rise moderately business fixed investment appears firmed somewhat,household spending continued rise moderately business fix investment appear firm somewhat,0
41,2017-03-15,inflation increased recent quarters moving close committee  percent longer run objective excluding energy food prices inflation little changed continued run somewhat  percent,inflation increase recent quarter move close committee percent longer run objective exclude energy food price inflation little change continued run somewhat percent,0
42,2017-03-15,market based measures inflation compensation remain low survey based measures longer term inflation expectations little changed balance,market base measure inflation compensation remain low survey base measure longer term inflation expectation little change balance,0
43,2017-03-15,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
44,2017-03-15,committee expects that gradual adjustments stance monetary policy economic activity expand moderate pace labor market conditions strengthen somewhat further inflation stabilize around  percent medium term,committee expect that gradual adjustment stance monetary policy economic activity expand moderate pace labor market condition strengthen somewhat far inflation stabilize around percent medium term,0
45,2017-03-15,near term risks economic outlook appear roughly balanced,near term risk economic outlook appear roughly balance,0
46,2017-03-15,committee continues closely monitor inflation indicators global economic financial developments,committee continue closely monitor inflation indicator global economic financial development,0
47,2017-03-15,view realized expected labor market conditions inflation committee decided raise target range federal funds rate   percent,view realize expect labor market condition inflation committee decide raise target range federal fund rate percent,0
48,2017-03-15,stance monetary policy remains accommodative thereby supporting strengthening labor market conditions sustained return  percent inflation,stance monetary policy remains accommodative thereby support strengthen labor market condition sustain return percent inflation,0
49,2017-03-15,determining timing size future adjustments target range federal funds rate committee assess realized expected economic conditions relative objectives maximum employment  percent inflation,determine timing size future adjustment target range federal fund rate committee ass realize expect economic condition relative objective maximum employment percent inflation,0
50,2017-03-15,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
51,2017-03-15,committee carefully monitor actual expected inflation developments relative symmetric inflation goal,committee carefully monitor actual expect inflation development relative symmetric inflation goal,0
52,2017-03-15,committee expects economic conditions evolve manner warrant gradual increases federal funds rate federal funds rate likely remain time levels expected prevail longer run,committee expect economic condition evolve manner warrant gradual increase federal fund rate federal fund rate likely remain time level expect prevail longer run,0
53,2017-03-15,however actual path federal funds rate depend economic outlook informed incoming data,however actual path federal fund rate depend economic outlook inform incoming data,0
54,2017-03-15,committee maintaining existing policy reinvesting principal payments holdings agency debt agency mortgage backed securities agency mortgage backed securities rolling maturing treasury securities auction anticipates normalization level federal funds rate well way,committee maintain exist policy reinvesting principal payment holding agency debt agency mortgage back security agency mortgage back security roll mature treasury security auction anticipates normalization level federal fund rate well way,0
55,2017-03-15,policy keeping committee holdings longer term securities sizable levels help maintain accommodative financial conditions,policy keep committee holding longer term security sizable level help maintain accommodative financial condition,0
56,2017-03-15,voting fomc monetary policy action were janet yellen chair william dudley vice chairman lael brainard charles evans stanley fischer patrick harker robert kaplan jerome powell daniel tarullo,voting fomc monetary policy action be janet yellen chair william dudley vice chairman lael brainard charles evans stanley fischer patrick harker robert kaplan jerome powell daniel tarullo,0
57,2017-03-15,voting action neel kashkari preferred meeting maintain existing target range federal funds rate,voting action neel kashkari prefer meeting maintain exist target range federal fund rate,0
58,2017-03-15,implementation note issued march  ,implementation note issue march,0
59,2017-03-15,board governors federal reserve system,board governor federal reserve system,0
