,Date,Original,Corpus,Class
0,2008-01-21,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2008-01-21,federal open market committee,federal open market committee,0
2,2008-01-21,monetary policy principles practice,monetary policy principle practice,0
3,2008-01-21,policy implementation,policy implementation,0
4,2008-01-21,reports,report,0
5,2008-01-21,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2008-01-21,institution supervision,institution supervision,0
7,2008-01-21,reports,report,0
8,2008-01-21,reporting forms,reporting form,0
9,2008-01-21,supervision  regulation letters,supervision regulation letter,0
10,2008-01-21,banking applications  legal developments,banking application legal development,0
11,2008-01-21,regulatory resources,regulatory resource,0
12,2008-01-21,banking  data structure,banking data structure,0
13,2008-01-21,regulations  statutes,regulation statute,0
14,2008-01-21,payment policies,payment policy,0
15,2008-01-21,reserve bank payment services  data,reserve bank payment service data,0
16,2008-01-21,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2008-01-21,research committees forums,research committee forum,0
18,2008-01-21,working papers notes,work paper note,0
19,2008-01-21,models tools,model tool,0
20,2008-01-21,bank assets liabilities,bank asset liability,0
21,2008-01-21,bank structure data,bank structure data,0
22,2008-01-21,business finance,business finance,0
23,2008-01-21,dealer financing terms,dealer financing term,0
24,2008-01-21,exchange rates international data,exchange rate international data,0
25,2008-01-21,financial accounts,financial account,0
26,2008-01-21,household finance,household finance,0
27,2008-01-21,industrial activity,industrial activity,0
28,2008-01-21,interest rates,interest rate,0
29,2008-01-21,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2008-01-21,money stock reserve balances,money stock reserve balance,0
31,2008-01-21,regulations,regulation,0
32,2008-01-21,supervision  enforcement,supervision enforcement,0
33,2008-01-21,community development,community development,0
34,2008-01-21,research  analysis,research analysis,0
35,2008-01-21,consumer resources,consumer resource,0
36,2008-01-21,january  ,january,0
37,2008-01-21,immediate release share,immediate release share,0
38,2008-01-21,federal open market committee decided lower target federal funds rate  basis points   percent,federal open market committee decide low target federal fund rate basis point percent,0
39,2008-01-21,committee took action view weakening economic outlook increasing downside risks growth,committee take action view weaken economic outlook increase downside risk growth,0
40,2008-01-21,strains short term funding markets eased somewhat broader financial market conditions continued deteriorate credit tightened businesses households,strain short term funding market ease somewhat broader financial market condition continued deteriorate credit tighten business household,0
41,2008-01-21,moreover incoming information indicates deepening housing contraction well softening labor markets,moreover incoming information indicates deepen housing contraction well soften labor market,0
42,2008-01-21,committee expects inflation moderate coming quarters necessary continue monitor inflation developments carefully,committee expect inflation moderate come quarter necessary continue monitor inflation development carefully,0
43,2008-01-21,appreciable downside risks growth remain,appreciable downside risk growth remain,0
44,2008-01-21,committee continue assess effects financial developments economic prospects act timely manner needed address risks,committee continue ass effect financial development economic prospect act timely manner need address risk,0
45,2008-01-21,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman charles evans thomas hoenig donald kohn randall kroszner eric rosengren kevin warsh,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman charles evans thomas hoenig donald kohn randall kroszner eric rosengren kevin warsh,0
46,2008-01-21,voting william poole not believe current conditions justified policy action regularly scheduled meeting next week,voting william poole not believe current condition justified policy action regularly schedule meeting next week,0
47,2008-01-21,absent not voting frederic mishkin,absent not voting frederic mishkin,0
48,2008-01-21,related action board governors approved  basis point decrease discount rate  percent,related action board governor approve basis point decrease discount rate percent,0
49,2008-01-21,taking action board approved requests submitted boards directors federal reserve banks chicago minneapolis,take action board approve request submit board director federal reserve bank chicago minneapolis,0
50,2008-01-21,board governors federal reserve system,board governor federal reserve system,0
