,Date,Original,Corpus,Class
0,2001-06-27,immediate release federal open market committee meeting today decided lower target federal funds rate  basis points   percent,immediate release federal open market committee meeting today decide low target federal fund rate basis point percent,0
1,2001-06-27,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
2,2001-06-27,today action fomc brings decline target federal funds rate since beginning year  basis points,today action fomc brings decline target federal fund rate since begin year basis point,0
3,2001-06-27,patterns evident recent months declining profitability business capital spending weak expansion consumption slowing growth abroad continue weigh economy,pattern evident recent month decline profitability business capital spending weak expansion consumption slow growth abroad continue weigh economy,0
4,2001-06-27,associated easing pressures labor product markets expected keep inflation contained,associate ease pressure labor product market expect keep inflation contain,0
5,2001-06-27,although continuing favorable trends bolster long term prospects productivity growth economy committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,although continue favorable trend bolster long term prospect productivity growth economy committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
6,2001-06-27,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks boston new york philadelphia atlanta chicago dallas san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank boston new york philadelphia atlanta chicago dallas san francisco,0
7,2001-06-27, monetary policy home  news events accessibility last update june  ,monetary policy home news event accessibility last update june,0
8,2001-06-27,immediate release federal open market committee meeting today decided lower target federal funds rate  basis points   percent,immediate release federal open market committee meeting today decide low target federal fund rate basis point percent,0
9,2001-06-27,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
10,2001-06-27,today action fomc brings decline target federal funds rate since beginning year  basis points,today action fomc brings decline target federal fund rate since begin year basis point,0
11,2001-06-27,patterns evident recent months declining profitability business capital spending weak expansion consumption slowing growth abroad continue weigh economy,pattern evident recent month decline profitability business capital spending weak expansion consumption slow growth abroad continue weigh economy,0
12,2001-06-27,associated easing pressures labor product markets expected keep inflation contained,associate ease pressure labor product market expect keep inflation contain,0
13,2001-06-27,although continuing favorable trends bolster long term prospects productivity growth economy committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,although continue favorable trend bolster long term prospect productivity growth economy committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
14,2001-06-27,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks boston new york philadelphia atlanta chicago dallas san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank boston new york philadelphia atlanta chicago dallas san francisco,0
15,2001-06-27, monetary policy home  news events accessibility last update june  ,monetary policy home news event accessibility last update june,0
16,2001-06-27,federal open market committee meeting today decided lower target federal funds rate  basis points   percent,federal open market committee meeting today decide low target federal fund rate basis point percent,0
17,2001-06-27,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
18,2001-06-27,today action fomc brings decline target federal funds rate since beginning year  basis points,today action fomc brings decline target federal fund rate since begin year basis point,0
19,2001-06-27,patterns evident recent months declining profitability business capital spending weak expansion consumption slowing growth abroad continue weigh economy,pattern evident recent month decline profitability business capital spending weak expansion consumption slow growth abroad continue weigh economy,0
20,2001-06-27,associated easing pressures labor product markets expected keep inflation contained,associate ease pressure labor product market expect keep inflation contain,0
21,2001-06-27,although continuing favorable trends bolster long term prospects productivity growth economy committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,although continue favorable trend bolster long term prospect productivity growth economy committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
22,2001-06-27,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks boston new york philadelphia atlanta chicago dallas san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank boston new york philadelphia atlanta chicago dallas san francisco,0
23,2001-06-27, monetary policy home  news events accessibility last update june  ,monetary policy home news event accessibility last update june,0
24,2001-06-27,federal open market committee meeting today decided lower target federal funds rate  basis points   percent,federal open market committee meeting today decide low target federal fund rate basis point percent,0
25,2001-06-27,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
26,2001-06-27,today action fomc brings decline target federal funds rate since beginning year  basis points,today action fomc brings decline target federal fund rate since begin year basis point,0
27,2001-06-27,patterns evident recent months declining profitability business capital spending weak expansion consumption slowing growth abroad continue weigh economy,pattern evident recent month decline profitability business capital spending weak expansion consumption slow growth abroad continue weigh economy,0
28,2001-06-27,associated easing pressures labor product markets expected keep inflation contained,associate ease pressure labor product market expect keep inflation contain,0
29,2001-06-27,although continuing favorable trends bolster long term prospects productivity growth economy committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,although continue favorable trend bolster long term prospect productivity growth economy committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
30,2001-06-27,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks boston new york philadelphia atlanta chicago dallas san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank boston new york philadelphia atlanta chicago dallas san francisco,0
31,2001-06-27, monetary policy home  news events accessibility last update june  ,monetary policy home news event accessibility last update june,0
32,2001-06-27,patterns evident recent months declining profitability business capital spending weak expansion consumption slowing growth abroad continue weigh economy,pattern evident recent month decline profitability business capital spending weak expansion consumption slow growth abroad continue weigh economy,0
33,2001-06-27,associated easing pressures labor product markets expected keep inflation contained,associate ease pressure labor product market expect keep inflation contain,0
34,2001-06-27,although continuing favorable trends bolster long term prospects productivity growth economy committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,although continue favorable trend bolster long term prospect productivity growth economy committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
35,2001-06-27,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks boston new york philadelphia atlanta chicago dallas san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank boston new york philadelphia atlanta chicago dallas san francisco,0
36,2001-06-27, monetary policy home  news events accessibility last update june  ,monetary policy home news event accessibility last update june,0
37,2001-06-27,although continuing favorable trends bolster long term prospects productivity growth economy committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,although continue favorable trend bolster long term prospect productivity growth economy committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
38,2001-06-27,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks boston new york philadelphia atlanta chicago dallas san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank boston new york philadelphia atlanta chicago dallas san francisco,0
39,2001-06-27, monetary policy home  news events accessibility last update june  ,monetary policy home news event accessibility last update june,0
40,2001-06-27,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks boston new york philadelphia atlanta chicago dallas san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank boston new york philadelphia atlanta chicago dallas san francisco,0
41,2001-06-27, monetary policy home  news events accessibility last update june  ,monetary policy home news event accessibility last update june,0
