,Date,Original,Corpus,Class
0,2011-01-26,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2011-01-26,federal open market committee,federal open market committee,0
2,2011-01-26,monetary policy principles practice,monetary policy principle practice,0
3,2011-01-26,policy implementation,policy implementation,0
4,2011-01-26,reports,report,0
5,2011-01-26,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2011-01-26,institution supervision,institution supervision,0
7,2011-01-26,reports,report,0
8,2011-01-26,reporting forms,reporting form,0
9,2011-01-26,supervision  regulation letters,supervision regulation letter,0
10,2011-01-26,banking applications  legal developments,banking application legal development,0
11,2011-01-26,regulatory resources,regulatory resource,0
12,2011-01-26,banking  data structure,banking data structure,0
13,2011-01-26,regulations  statutes,regulation statute,0
14,2011-01-26,payment policies,payment policy,0
15,2011-01-26,reserve bank payment services  data,reserve bank payment service data,0
16,2011-01-26,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2011-01-26,research committees forums,research committee forum,0
18,2011-01-26,working papers notes,work paper note,0
19,2011-01-26,models tools,model tool,0
20,2011-01-26,bank assets liabilities,bank asset liability,0
21,2011-01-26,bank structure data,bank structure data,0
22,2011-01-26,business finance,business finance,0
23,2011-01-26,dealer financing terms,dealer financing term,0
24,2011-01-26,exchange rates international data,exchange rate international data,0
25,2011-01-26,financial accounts,financial account,0
26,2011-01-26,household finance,household finance,0
27,2011-01-26,industrial activity,industrial activity,0
28,2011-01-26,interest rates,interest rate,0
29,2011-01-26,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2011-01-26,money stock reserve balances,money stock reserve balance,0
31,2011-01-26,regulations,regulation,0
32,2011-01-26,supervision  enforcement,supervision enforcement,0
33,2011-01-26,community development,community development,0
34,2011-01-26,research  analysis,research analysis,0
35,2011-01-26,consumer resources,consumer resource,0
36,2011-01-26,january  ,january,0
37,2011-01-26,immediate release share,immediate release share,0
38,2011-01-26,information received since federal open market committee met december confirms economic recovery continuing though rate insufficient bring significant improvement labor market conditions,information receive since federal open market committee met december confirms economic recovery continue though rate insufficient bring significant improvement labor market condition,0
39,2011-01-26,growth household spending picked late last year remains constrained high unemployment modest income growth lower housing wealth tight credit,growth household spending picked late last year remains constrain high unemployment modest income growth low housing wealth tight credit,0
40,2011-01-26,business spending equipment software rising investment nonresidential structures still weak,business spending equipment software rise investment nonresidential structure still weak,0
41,2011-01-26,employers remain reluctant add payrolls,employer remain reluctant add payroll,0
42,2011-01-26,housing sector continues depressed,housing sector continue depressed,0
43,2011-01-26,although commodity prices risen longer term inflation expectations remained stable measures underlying inflation trending downward,although commodity price risen longer term inflation expectation remain stable measure underlie inflation trend downward,0
44,2011-01-26,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
45,2011-01-26,currently unemployment rate elevated measures underlying inflation somewhat low relative levels committee judges consistent longer run dual mandate,currently unemployment rate elevate measure underlie inflation somewhat low relative level committee judge consistent longer run dual mandate,0
46,2011-01-26,although committee anticipates gradual return higher levels resource utilization context price stability progress toward objectives disappointingly slow,although committee anticipates gradual return high level resource utilization context price stability progress toward objective disappointingly slow,0
47,2011-01-26,promote stronger pace economic recovery help ensure inflation time levels consistent mandate committee decided today continue expanding holdings securities announced november,promote strong pace economic recovery help ensure inflation time level consistent mandate committee decide today continue expand holding security announce november,0
48,2011-01-26,particular committee maintaining existing policy reinvesting principal payments securities holdings intends purchase  billion longer term treasury securities end second quarter ,particular committee maintain exist policy reinvesting principal payment security holding intend purchase billion longer term treasury security end second quarter,0
49,2011-01-26,committee regularly review pace securities purchases overall size asset purchase program light incoming information adjust program needed best foster maximum employment price stability,committee regularly review pace security purchase overall size asset purchase program light incoming information adjust program need best foster maximum employment price stability,0
50,2011-01-26,committee maintain target range federal funds rate   percent continues anticipate economic conditions including low rates resource utilization subdued inflation trends stable inflation expectations likely warrant exceptionally low levels federal funds rate extended period,committee maintain target range federal fund rate percent continue anticipate economic condition include low rate resource utilization subdue inflation trend stable inflation expectation likely warrant exceptionally low level federal fund rate extend period,0
51,2011-01-26,committee continue monitor economic outlook financial developments employ policy tools necessary support economic recovery help ensure inflation time levels consistent mandate,committee continue monitor economic outlook financial development employ policy tool necessary support economic recovery help ensure inflation time level consistent mandate,0
52,2011-01-26,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman elizabeth duke charles evans richard fisher narayana kocherlakota charles plosser sarah bloom raskin daniel tarullo kevin warsh janet yellen,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman elizabeth duke charles evans richard fisher narayana kocherlakota charles plosser sarah bloom raskin daniel tarullo kevin warsh janet yellen,0
53,2011-01-26,board governors federal reserve system,board governor federal reserve system,0
