,Date,Original,Corpus,Class
0,2006-01-31,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2006-01-31,federal open market committee,federal open market committee,0
2,2006-01-31,monetary policy principles practice,monetary policy principle practice,0
3,2006-01-31,policy implementation,policy implementation,0
4,2006-01-31,reports,report,0
5,2006-01-31,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2006-01-31,institution supervision,institution supervision,0
7,2006-01-31,reports,report,0
8,2006-01-31,reporting forms,reporting form,0
9,2006-01-31,supervision  regulation letters,supervision regulation letter,0
10,2006-01-31,banking applications  legal developments,banking application legal development,0
11,2006-01-31,regulatory resources,regulatory resource,0
12,2006-01-31,banking  data structure,banking data structure,0
13,2006-01-31,regulations  statutes,regulation statute,0
14,2006-01-31,payment policies,payment policy,0
15,2006-01-31,reserve bank payment services  data,reserve bank payment service data,0
16,2006-01-31,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2006-01-31,research committees forums,research committee forum,0
18,2006-01-31,working papers notes,work paper note,0
19,2006-01-31,models tools,model tool,0
20,2006-01-31,bank assets liabilities,bank asset liability,0
21,2006-01-31,bank structure data,bank structure data,0
22,2006-01-31,business finance,business finance,0
23,2006-01-31,dealer financing terms,dealer financing term,0
24,2006-01-31,exchange rates international data,exchange rate international data,0
25,2006-01-31,financial accounts,financial account,0
26,2006-01-31,household finance,household finance,0
27,2006-01-31,industrial activity,industrial activity,0
28,2006-01-31,interest rates,interest rate,0
29,2006-01-31,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2006-01-31,money stock reserve balances,money stock reserve balance,0
31,2006-01-31,regulations,regulation,0
32,2006-01-31,supervision  enforcement,supervision enforcement,0
33,2006-01-31,community development,community development,0
34,2006-01-31,research  analysis,research analysis,0
35,2006-01-31,consumer resources,consumer resource,0
36,2006-01-31,january  ,january,0
37,2006-01-31,immediate release share,immediate release share,0
38,2006-01-31,federal open market committee decided today raise target federal funds rate  basis points   percent,federal open market committee decide today raise target federal fund rate basis point percent,0
39,2006-01-31,although recent economic data uneven expansion economic activity appears solid,although recent economic data uneven expansion economic activity appear solid,0
40,2006-01-31,core inflation stayed relatively low recent months longer term inflation expectations remain contained,core inflation stayed relatively low recent month longer term inflation expectation remain contain,0
41,2006-01-31,nevertheless possible increases resource utilization well elevated energy prices potential add inflation pressures,nevertheless possible increase resource utilization well elevate energy price potential add inflation pressure,0
42,2006-01-31,committee judges policy firming may needed keep risks attainment sustainable economic growth price stability roughly balance,committee judge policy firm may need keep risk attainment sustainable economic growth price stability roughly balance,0
43,2006-01-31,event committee respond changes economic prospects needed foster objectives,event committee respond change economic prospect need foster objective,0
44,2006-01-31,voting fomc monetary policy action were alan greenspan chairman timothy geithner vice chairman susan bies roger ferguson jr jack guynn donald kohn jeffrey lacker mark olson sandra pianalto janet yellen,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman susan bies roger ferguson jr jack guynn donald kohn jeffrey lacker mark olson sandra pianalto janet yellen,0
45,2006-01-31,related action board governors unanimously approved  basis point increase discount rate   percent,related action board governor unanimously approve basis point increase discount rate percent,0
46,2006-01-31,taking action board approved requests submitted boards directors federal reserve banks boston new york philadelphia cleveland richmond atlanta chicago st louis kansas city dallas san francisco,take action board approve request submit board director federal reserve bank boston new york philadelphia cleveland richmond atlanta chicago st louis kansa city dallas san francisco,0
47,2006-01-31,board governors federal reserve system,board governor federal reserve system,0
