,Date,Original,Corpus,Class
0,2009-04-29,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2009-04-29,federal open market committee,federal open market committee,0
2,2009-04-29,monetary policy principles practice,monetary policy principle practice,0
3,2009-04-29,policy implementation,policy implementation,0
4,2009-04-29,reports,report,0
5,2009-04-29,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2009-04-29,institution supervision,institution supervision,0
7,2009-04-29,reports,report,0
8,2009-04-29,reporting forms,reporting form,0
9,2009-04-29,supervision  regulation letters,supervision regulation letter,0
10,2009-04-29,banking applications  legal developments,banking application legal development,0
11,2009-04-29,regulatory resources,regulatory resource,0
12,2009-04-29,banking  data structure,banking data structure,0
13,2009-04-29,regulations  statutes,regulation statute,0
14,2009-04-29,payment policies,payment policy,0
15,2009-04-29,reserve bank payment services  data,reserve bank payment service data,0
16,2009-04-29,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2009-04-29,research committees forums,research committee forum,0
18,2009-04-29,working papers notes,work paper note,0
19,2009-04-29,models tools,model tool,0
20,2009-04-29,bank assets liabilities,bank asset liability,0
21,2009-04-29,bank structure data,bank structure data,0
22,2009-04-29,business finance,business finance,0
23,2009-04-29,dealer financing terms,dealer financing term,0
24,2009-04-29,exchange rates international data,exchange rate international data,0
25,2009-04-29,financial accounts,financial account,0
26,2009-04-29,household finance,household finance,0
27,2009-04-29,industrial activity,industrial activity,0
28,2009-04-29,interest rates,interest rate,0
29,2009-04-29,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2009-04-29,money stock reserve balances,money stock reserve balance,0
31,2009-04-29,regulations,regulation,0
32,2009-04-29,supervision  enforcement,supervision enforcement,0
33,2009-04-29,community development,community development,0
34,2009-04-29,research  analysis,research analysis,0
35,2009-04-29,consumer resources,consumer resource,0
36,2009-04-29,april  ,april,0
37,2009-04-29,immediate release share,immediate release share,0
38,2009-04-29,information received since federal open market committee met march indicates economy continued contract though pace contraction appears somewhat slower,information receive since federal open market committee met march indicates economy continued contract though pace contraction appear somewhat slow,0
39,2009-04-29,household spending shown signs stabilizing remains constrained ongoing job losses lower housing wealth tight credit,household spending show sign stabilize remains constrain ongoing job loss low housing wealth tight credit,0
40,2009-04-29,weak sales prospects difficulties obtaining credit led businesses cut back inventories fixed investment staffing,weak sale prospect difficulty obtain credit lead business cut back inventory fix investment staff,0
41,2009-04-29,although economic outlook improved modestly since march meeting partly reflecting easing financial market conditions economic activity likely remain weak time,although economic outlook improve modestly since march meeting partly reflect ease financial market condition economic activity likely remain weak time,0
42,2009-04-29,nonetheless committee continues anticipate policy actions stabilize financial markets institutions fiscal monetary stimulus market forces contribute gradual resumption sustainable economic growth context price stability,nonetheless committee continue anticipate policy action stabilize financial market institution fiscal monetary stimulus market force contribute gradual resumption sustainable economic growth context price stability,0
43,2009-04-29,light increasing economic slack abroad committee expects inflation remain subdued,light increase economic slack abroad committee expect inflation remain subdue,0
44,2009-04-29,moreover committee sees risk inflation could persist time rates best foster economic growth price stability longer term,moreover committee see risk inflation could persist time rate best foster economic growth price stability longer term,0
45,2009-04-29,circumstances federal reserve employ available tools promote economic recovery preserve price stability,circumstance federal reserve employ available tool promote economic recovery preserve price stability,0
46,2009-04-29,committee maintain target range federal funds rate   percent anticipates economic conditions likely warrant exceptionally low levels federal funds rate extended period,committee maintain target range federal fund rate percent anticipates economic condition likely warrant exceptionally low level federal fund rate extend period,0
47,2009-04-29,previously announced provide support mortgage lending housing markets improve overall conditions private credit markets federal reserve purchase total ,previously announce provide support mortgage lending housing market improve overall condition private credit market federal reserve purchase total,0
48,2009-04-29, trillion agency mortgage backed securities  billion agency debt end year,trillion agency mortgage back security billion agency debt end year,0
49,2009-04-29,addition federal reserve buy  billion treasury securities autumn,addition federal reserve buy billion treasury security autumn,0
50,2009-04-29,committee continue evaluate timing overall amounts purchases securities light evolving economic outlook conditions financial markets,committee continue evaluate timing overall amount purchase security light evolve economic outlook condition financial market,0
51,2009-04-29,federal reserve facilitating extension credit households businesses supporting functioning financial markets range liquidity programs,federal reserve facilitate extension credit household business support function financial market range liquidity program,0
52,2009-04-29,committee continue carefully monitor size composition federal reserve balance sheet light financial economic developments,committee continue carefully monitor size composition federal reserve balance sheet light financial economic development,0
53,2009-04-29,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman elizabeth duke charles evans donald kohn jeffrey lacker dennis lockhart daniel tarullo kevin warsh janet yellen,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman elizabeth duke charles evans donald kohn jeffrey lacker dennis lockhart daniel tarullo kevin warsh janet yellen,0
54,2009-04-29,board governors federal reserve system,board governor federal reserve system,0
