,Date,Original,Corpus,Class
0,2002-11-06,immediate release federal open market committee decided today lower target federal funds rate  basis points   percent,immediate release federal open market committee decide today low target federal fund rate basis point percent,0
1,2002-11-06,related action board governors approved  basis point reduction discount rate  percent,related action board governor approve basis point reduction discount rate percent,0
2,2002-11-06,committee continues believe accommodative stance monetary policy coupled still robust underlying growth productivity providing important ongoing support economic activity,committee continue believe accommodative stance monetary policy couple still robust underlie growth productivity provide important ongoing support economic activity,0
3,2002-11-06,however incoming economic data tended confirm greater uncertainty part attributable heightened geopolitical risks currently inhibiting spending production employment,however incoming economic data tend confirm great uncertainty part attributable heighten geopolitical risk currently inhibit spending production employment,0
4,2002-11-06,inflation inflation expectations remain well contained,inflation inflation expectation remain well contain,0
5,2002-11-06,circumstances committee believes today additional monetary easing prove helpful economy works way current soft spot,circumstance committee believe today additional monetary ease prove helpful economy work way current soft spot,0
6,2002-11-06,action committee believes that background long run goals price stability sustainable economic growth information currently available risks balanced respect prospects goals foreseeable future,action committee believe that background long run goal price stability sustainable economic growth information currently available risk balance respect prospect goal foreseeable future,0
7,2002-11-06,voting fomc monetary policy action alan greenspan chairman william mcdonough vice chairman ben bernanke susan bies roger ferguson jr edward gramlich jerry jordan donald kohn robert mcteer jr mark olson anthony santomero gary stern,voting fomc monetary policy action alan greenspan chairman william mcdonough vice chairman ben bernanke susan bies roger ferguson jr edward gramlich jerry jordan donald kohn robert mcteer jr mark olson anthony santomero gary stern,0
8,2002-11-06,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks dallas new york,take discount rate action federal reserve board approve request submit board director federal reserve bank dallas new york,0
9,2002-11-06, monetary policy home  news events accessibility last update november  ,monetary policy home news event accessibility last update november,0
10,2002-11-06,immediate release federal open market committee decided today lower target federal funds rate  basis points   percent,immediate release federal open market committee decide today low target federal fund rate basis point percent,0
11,2002-11-06,related action board governors approved  basis point reduction discount rate  percent,related action board governor approve basis point reduction discount rate percent,0
12,2002-11-06,committee continues believe accommodative stance monetary policy coupled still robust underlying growth productivity providing important ongoing support economic activity,committee continue believe accommodative stance monetary policy couple still robust underlie growth productivity provide important ongoing support economic activity,0
13,2002-11-06,however incoming economic data tended confirm greater uncertainty part attributable heightened geopolitical risks currently inhibiting spending production employment,however incoming economic data tend confirm great uncertainty part attributable heighten geopolitical risk currently inhibit spending production employment,0
14,2002-11-06,inflation inflation expectations remain well contained,inflation inflation expectation remain well contain,0
15,2002-11-06,circumstances committee believes today additional monetary easing prove helpful economy works way current soft spot,circumstance committee believe today additional monetary ease prove helpful economy work way current soft spot,0
