,Date,Original,Corpus,Class
0,2011-12-13,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2011-12-13,federal open market committee,federal open market committee,0
2,2011-12-13,monetary policy principles practice,monetary policy principle practice,0
3,2011-12-13,policy implementation,policy implementation,0
4,2011-12-13,reports,report,0
5,2011-12-13,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2011-12-13,institution supervision,institution supervision,0
7,2011-12-13,reports,report,0
8,2011-12-13,reporting forms,reporting form,0
9,2011-12-13,supervision  regulation letters,supervision regulation letter,0
10,2011-12-13,banking applications  legal developments,banking application legal development,0
11,2011-12-13,regulatory resources,regulatory resource,0
12,2011-12-13,banking  data structure,banking data structure,0
13,2011-12-13,regulations  statutes,regulation statute,0
14,2011-12-13,payment policies,payment policy,0
15,2011-12-13,reserve bank payment services  data,reserve bank payment service data,0
16,2011-12-13,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2011-12-13,research committees forums,research committee forum,0
18,2011-12-13,working papers notes,work paper note,0
19,2011-12-13,models tools,model tool,0
20,2011-12-13,bank assets liabilities,bank asset liability,0
21,2011-12-13,bank structure data,bank structure data,0
22,2011-12-13,business finance,business finance,0
23,2011-12-13,dealer financing terms,dealer financing term,0
24,2011-12-13,exchange rates international data,exchange rate international data,0
25,2011-12-13,financial accounts,financial account,0
26,2011-12-13,household finance,household finance,0
27,2011-12-13,industrial activity,industrial activity,0
28,2011-12-13,interest rates,interest rate,0
29,2011-12-13,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2011-12-13,money stock reserve balances,money stock reserve balance,0
31,2011-12-13,regulations,regulation,0
32,2011-12-13,supervision  enforcement,supervision enforcement,0
33,2011-12-13,community development,community development,0
34,2011-12-13,research  analysis,research analysis,0
35,2011-12-13,consumer resources,consumer resource,0
36,2011-12-13,december  ,december,0
37,2011-12-13,immediate release share,immediate release share,0
38,2011-12-13,information received since federal open market committee met november suggests economy expanding moderately notwithstanding apparent slowing global growth,information receive since federal open market committee met november suggests economy expand moderately notwithstanding apparent slow global growth,0
39,2011-12-13,indicators point improvement overall labor market conditions unemployment rate remains elevated,indicator point improvement overall labor market condition unemployment rate remains elevate,0
40,2011-12-13,household spending continued advance business fixed investment appears increasing less rapidly housing sector remains depressed,household spending continued advance business fix investment appear increase less rapidly housing sector remains depressed,0
41,2011-12-13,inflation moderated since earlier year longer term inflation expectations remained stable,inflation moderate since earlier year longer term inflation expectation remain stable,0
42,2011-12-13,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
43,2011-12-13,committee continues expect moderate pace economic growth coming quarters consequently anticipates unemployment rate decline gradually toward levels committee judges consistent dual mandate,committee continue expect moderate pace economic growth come quarter consequently anticipates unemployment rate decline gradually toward level committee judge consistent dual mandate,0
44,2011-12-13,strains global financial markets continue pose significant downside risks economic outlook,strain global financial market continue pose significant downside risk economic outlook,0
45,2011-12-13,committee also anticipates inflation settle coming quarters levels consistent committeedual mandate,committee also anticipates inflation settle come quarter level consistent committeedual mandate,0
46,2011-12-13,however committee continue pay close attention evolution inflation inflation expectations,however committee continue pay close attention evolution inflation inflation expectation,0
47,2011-12-13,support stronger economic recovery help ensure inflation time levels consistent dual mandate committee decided today continue program extend average maturity holdings securities announced september,support strong economic recovery help ensure inflation time level consistent dual mandate committee decide today continue program extend average maturity holding security announce september,0
48,2011-12-13,committee maintaining existing policies reinvesting principal payments holdings agency debt agency mortgage backed securities agency mortgage backed securities rolling maturing treasury securities auction,committee maintain exist policy reinvesting principal payment holding agency debt agency mortgage back security agency mortgage back security roll mature treasury security auction,0
49,2011-12-13,committee regularly review size composition securities holdings prepared adjust holdings appropriate,committee regularly review size composition security holding prepared adjust holding appropriate,0
50,2011-12-13,committee also decided keep target range federal funds rate   percent currently anticipates economic conditions including low rates resource utilization subdued outlook inflation medium run likely warrant exceptionally low levels federal funds rate least mid ,committee also decide keep target range federal fund rate percent currently anticipates economic condition include low rate resource utilization subdue outlook inflation medium run likely warrant exceptionally low level federal fund rate least mid,0
51,2011-12-13,committee continue assess economic outlook light incoming information prepared employ tools promote stronger economic recovery context price stability,committee continue ass economic outlook light incoming information prepared employ tool promote strong economic recovery context price stability,0
52,2011-12-13,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman elizabeth duke richard fisher narayana kocherlakota charles plosser sarah bloom raskin daniel tarullo janet yellen,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman elizabeth duke richard fisher narayana kocherlakota charles plosser sarah bloom raskin daniel tarullo janet yellen,0
53,2011-12-13,voting action charles evans supported additional policy accommodation time,voting action charles evans support additional policy accommodation time,0
54,2011-12-13,board governors federal reserve system,board governor federal reserve system,0
