,Date,Original,Corpus,Class
0,2006-05-10,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2006-05-10,federal open market committee,federal open market committee,0
2,2006-05-10,monetary policy principles practice,monetary policy principle practice,0
3,2006-05-10,policy implementation,policy implementation,0
4,2006-05-10,reports,report,0
5,2006-05-10,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2006-05-10,institution supervision,institution supervision,0
7,2006-05-10,reports,report,0
8,2006-05-10,reporting forms,reporting form,0
9,2006-05-10,supervision  regulation letters,supervision regulation letter,0
10,2006-05-10,banking applications  legal developments,banking application legal development,0
11,2006-05-10,regulatory resources,regulatory resource,0
12,2006-05-10,banking  data structure,banking data structure,0
13,2006-05-10,regulations  statutes,regulation statute,0
14,2006-05-10,payment policies,payment policy,0
15,2006-05-10,reserve bank payment services  data,reserve bank payment service data,0
16,2006-05-10,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2006-05-10,research committees forums,research committee forum,0
18,2006-05-10,working papers notes,work paper note,0
19,2006-05-10,models tools,model tool,0
20,2006-05-10,bank assets liabilities,bank asset liability,0
21,2006-05-10,bank structure data,bank structure data,0
22,2006-05-10,business finance,business finance,0
23,2006-05-10,dealer financing terms,dealer financing term,0
24,2006-05-10,exchange rates international data,exchange rate international data,0
25,2006-05-10,financial accounts,financial account,0
26,2006-05-10,household finance,household finance,0
27,2006-05-10,industrial activity,industrial activity,0
28,2006-05-10,interest rates,interest rate,0
29,2006-05-10,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2006-05-10,money stock reserve balances,money stock reserve balance,0
31,2006-05-10,regulations,regulation,0
32,2006-05-10,supervision  enforcement,supervision enforcement,0
33,2006-05-10,community development,community development,0
34,2006-05-10,research  analysis,research analysis,0
35,2006-05-10,consumer resources,consumer resource,0
36,2006-05-10,may  ,may,0
37,2006-05-10,immediate release share,immediate release share,0
38,2006-05-10,federal open market committee decided today raise target federal funds rate  basis points  percent,federal open market committee decide today raise target federal fund rate basis point percent,0
39,2006-05-10,economic growth quite strong far year,economic growth quite strong far year,0
40,2006-05-10,committee sees growth likely moderate sustainable pace partly reflecting gradual cooling housing market lagged effects increases interest rates energy prices,committee see growth likely moderate sustainable pace partly reflect gradual cool housing market lag effect increase interest rate energy price,0
41,2006-05-10,yet run prices energy commodities appears modest effect core inflation ongoing productivity gains helped hold growth unit labor costs check inflation expectations remain contained,yet run price energy commodity appear modest effect core inflation ongoing productivity gain help hold growth unit labor cost check inflation expectation remain contain,0
42,2006-05-10,still possible increases resource utilization combination elevated prices energy commodities potential add inflation pressures,still possible increase resource utilization combination elevate price energy commodity potential add inflation pressure,0
43,2006-05-10,committee judges policy firming may yet needed address inflation risks emphasizes extent timing firming depend importantly evolution economic outlook implied incoming information,committee judge policy firm may yet need address inflation risk emphasizes extent timing firm depend importantly evolution economic outlook imply incoming information,0
44,2006-05-10,event committee respond changes economic prospects needed support attainment objectives,event committee respond change economic prospect need support attainment objective,0
45,2006-05-10,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman susan bies jack guynn donald kohn randall kroszner jeffrey lacker mark olson sandra pianalto kevin warsh janet yellen,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman susan bies jack guynn donald kohn randall kroszner jeffrey lacker mark olson sandra pianalto kevin warsh janet yellen,0
46,2006-05-10,related action board governors unanimously approved  basis point increase discount rate  percent,related action board governor unanimously approve basis point increase discount rate percent,0
47,2006-05-10,taking action board approved requests submitted boards directors federal reserve banks boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis dallas san francisco,take action board approve request submit board director federal reserve bank boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis dallas san francisco,0
48,2006-05-10,board governors federal reserve system,board governor federal reserve system,0
