,Date,Original,Corpus,Class
0,2019-07-31,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2019-07-31,federal open market committee,federal open market committee,0
2,2019-07-31,monetary policy principles practice,monetary policy principle practice,0
3,2019-07-31,policy implementation,policy implementation,0
4,2019-07-31,reports,report,0
5,2019-07-31,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2019-07-31,institution supervision,institution supervision,0
7,2019-07-31,reports,report,0
8,2019-07-31,reporting forms,reporting form,0
9,2019-07-31,supervision  regulation letters,supervision regulation letter,0
10,2019-07-31,banking applications  legal developments,banking application legal development,0
11,2019-07-31,regulatory resources,regulatory resource,0
12,2019-07-31,banking  data structure,banking data structure,0
13,2019-07-31,regulations  statutes,regulation statute,0
14,2019-07-31,payment policies,payment policy,0
15,2019-07-31,reserve bank payment services  data,reserve bank payment service data,0
16,2019-07-31,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2019-07-31,research committees forums,research committee forum,0
18,2019-07-31,working papers notes,work paper note,0
19,2019-07-31,models tools,model tool,0
20,2019-07-31,bank assets liabilities,bank asset liability,0
21,2019-07-31,bank structure data,bank structure data,0
22,2019-07-31,business finance,business finance,0
23,2019-07-31,dealer financing terms,dealer financing term,0
24,2019-07-31,exchange rates international data,exchange rate international data,0
25,2019-07-31,financial accounts,financial account,0
26,2019-07-31,household finance,household finance,0
27,2019-07-31,industrial activity,industrial activity,0
28,2019-07-31,interest rates,interest rate,0
29,2019-07-31,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2019-07-31,money stock reserve balances,money stock reserve balance,0
31,2019-07-31,regulations,regulation,0
32,2019-07-31,supervision  enforcement,supervision enforcement,0
33,2019-07-31,community development,community development,0
34,2019-07-31,research  analysis,research analysis,0
35,2019-07-31,consumer resources,consumer resource,0
36,2019-07-31,july  ,july,0
37,2019-07-31,release edt share,release edt share,0
38,2019-07-31,information received since federal open market committee met june indicates labor market remains strong economic activity rising moderate rate,information receive since federal open market committee met june indicates labor market remains strong economic activity rise moderate rate,0
39,2019-07-31,job gains solid average recent months unemployment rate remained low,job gain solid average recent month unemployment rate remain low,0
40,2019-07-31,although growth household spending picked earlier year growth business fixed investment soft,although growth household spending picked earlier year growth business fix investment soft,0
41,2019-07-31, month basis overall inflation inflation items food energy running  percent,month basis overall inflation inflation item food energy run percent,0
42,2019-07-31,market based measures inflation compensation remain low survey based measures longer term inflation expectations little changed,market base measure inflation compensation remain low survey base measure longer term inflation expectation little change,0
43,2019-07-31,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
44,2019-07-31,light implications global developments economic outlook well muted inflation pressures committee decided lower target range federal funds rate    percent,light implication global development economic outlook well mute inflation pressure committee decide low target range federal fund rate percent,0
45,2019-07-31,action supports committee view sustained expansion economic activity strong labor market conditions inflation near committee symmetric  percent objective likely outcomes uncertainties outlook remain,action support committee view sustain expansion economic activity strong labor market condition inflation near committee symmetric percent objective likely outcome uncertainty outlook remain,0
46,2019-07-31,committee contemplates future path target range federal funds rate continue monitor implications incoming information economic outlook act appropriate sustain expansion strong labor market inflation near symmetric  percent objective,committee contemplates future path target range federal fund rate continue monitor implication incoming information economic outlook act appropriate sustain expansion strong labor market inflation near symmetric percent objective,0
47,2019-07-31,determining timing size future adjustments target range federal funds rate committee assess realized expected economic conditions relative maximum employment objective symmetric  percent inflation objective,determine timing size future adjustment target range federal fund rate committee ass realize expect economic condition relative maximum employment objective symmetric percent inflation objective,0
48,2019-07-31,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
49,2019-07-31,committee conclude reduction aggregate securities holdings system open market account august two months earlier previously indicated,committee conclude reduction aggregate security holding system open market account august two month earlier previously indicate,0
50,2019-07-31,voting monetary policy action jerome powell chair john williams vice chair michelle bowman lael brainard james bullard richard clarida charles evans randal quarles,voting monetary policy action jerome powell chair john williams vice chair michelle bowman lael brainard james bullard richard clarida charles evans randal quarles,0
51,2019-07-31,voting action esther george eric rosengren preferred meeting maintain target range federal funds rate     percent,voting action esther george eric rosengren prefer meeting maintain target range federal fund rate percent,0
52,2019-07-31,implementation note issued july  ,implementation note issue july,0
53,2019-07-31,board governors federal reserve system,board governor federal reserve system,0
