,Date,Original,Corpus,Class
0,2008-09-16,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2008-09-16,federal open market committee,federal open market committee,0
2,2008-09-16,monetary policy principles practice,monetary policy principle practice,0
3,2008-09-16,policy implementation,policy implementation,0
4,2008-09-16,reports,report,0
5,2008-09-16,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2008-09-16,institution supervision,institution supervision,0
7,2008-09-16,reports,report,0
8,2008-09-16,reporting forms,reporting form,0
9,2008-09-16,supervision  regulation letters,supervision regulation letter,0
10,2008-09-16,banking applications  legal developments,banking application legal development,0
11,2008-09-16,regulatory resources,regulatory resource,0
12,2008-09-16,banking  data structure,banking data structure,0
13,2008-09-16,regulations  statutes,regulation statute,0
14,2008-09-16,payment policies,payment policy,0
15,2008-09-16,reserve bank payment services  data,reserve bank payment service data,0
16,2008-09-16,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2008-09-16,research committees forums,research committee forum,0
18,2008-09-16,working papers notes,work paper note,0
19,2008-09-16,models tools,model tool,0
20,2008-09-16,bank assets liabilities,bank asset liability,0
21,2008-09-16,bank structure data,bank structure data,0
22,2008-09-16,business finance,business finance,0
23,2008-09-16,dealer financing terms,dealer financing term,0
24,2008-09-16,exchange rates international data,exchange rate international data,0
25,2008-09-16,financial accounts,financial account,0
26,2008-09-16,household finance,household finance,0
27,2008-09-16,industrial activity,industrial activity,0
28,2008-09-16,interest rates,interest rate,0
29,2008-09-16,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2008-09-16,money stock reserve balances,money stock reserve balance,0
31,2008-09-16,regulations,regulation,0
32,2008-09-16,supervision  enforcement,supervision enforcement,0
33,2008-09-16,community development,community development,0
34,2008-09-16,research  analysis,research analysis,0
35,2008-09-16,consumer resources,consumer resource,0
36,2008-09-16,september  ,september,0
37,2008-09-16,immediate release share,immediate release share,0
38,2008-09-16,federal open market committee decided today keep target federal funds rate  percent,federal open market committee decide today keep target federal fund rate percent,0
39,2008-09-16,strains financial markets increased significantly labor markets weakened further,strain financial market increase significantly labor market weaken far,0
40,2008-09-16,economic growth appears slowed recently partly reflecting softening household spending,economic growth appear slow recently partly reflect soften household spending,0
41,2008-09-16,tight credit conditions ongoing housing contraction slowing export growth likely weigh economic growth next quarters,tight credit condition ongoing housing contraction slow export growth likely weigh economic growth next quarter,0
42,2008-09-16,time substantial easing monetary policy combined ongoing measures foster market liquidity help promote moderate economic growth,time substantial ease monetary policy combine ongoing measure foster market liquidity help promote moderate economic growth,0
43,2008-09-16,inflation high spurred earlier increases prices energy commodities,inflation high spur earlier increase price energy commodity,0
44,2008-09-16,committee expects inflation moderate later year next year inflation outlook remains highly uncertain,committee expect inflation moderate later year next year inflation outlook remains highly uncertain,0
45,2008-09-16,downside risks growth upside risks inflation significant concern committee,downside risk growth upside risk inflation significant concern committee,0
46,2008-09-16,committee monitor economic financial developments carefully act needed promote sustainable economic growth price stability,committee monitor economic financial development carefully act need promote sustainable economic growth price stability,0
47,2008-09-16,voting fomc monetary policy action were ben bernanke chairman christine cumming elizabeth duke richard fisher donald kohn randall kroszner sandra pianalto charles plosser gary stern kevin warsh,voting fomc monetary policy action be ben bernanke chairman christine cumming elizabeth duke richard fisher donald kohn randall kroszner sandra pianalto charles plosser gary stern kevin warsh,0
48,2008-09-16,ms cumming voted alternate timothy geithner,m cumming vote alternate timothy geithner,0
49,2008-09-16,board governors federal reserve system,board governor federal reserve system,0
