,Date,Original,Corpus,Class
0,2021-07-28,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2021-07-28,federal open market committee,federal open market committee,0
2,2021-07-28,monetary policy principles practice,monetary policy principle practice,0
3,2021-07-28,policy implementation,policy implementation,0
4,2021-07-28,reports,report,0
5,2021-07-28,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2021-07-28,institution supervision,institution supervision,0
7,2021-07-28,reports,report,0
8,2021-07-28,reporting forms,reporting form,0
9,2021-07-28,supervision  regulation letters,supervision regulation letter,0
10,2021-07-28,banking applications  legal developments,banking application legal development,0
11,2021-07-28,regulatory resources,regulatory resource,0
12,2021-07-28,banking  data structure,banking data structure,0
13,2021-07-28,regulations  statutes,regulation statute,0
14,2021-07-28,payment policies,payment policy,0
15,2021-07-28,reserve bank payment services  data,reserve bank payment service data,0
16,2021-07-28,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2021-07-28,research committees forums,research committee forum,0
18,2021-07-28,working papers notes,work paper note,0
19,2021-07-28,models tools,model tool,0
20,2021-07-28,bank assets liabilities,bank asset liability,0
21,2021-07-28,bank structure data,bank structure data,0
22,2021-07-28,business finance,business finance,0
23,2021-07-28,dealer financing terms,dealer financing term,0
24,2021-07-28,exchange rates international data,exchange rate international data,0
25,2021-07-28,financial accounts,financial account,0
26,2021-07-28,household finance,household finance,0
27,2021-07-28,industrial activity,industrial activity,0
28,2021-07-28,interest rates,interest rate,0
29,2021-07-28,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2021-07-28,money stock reserve balances,money stock reserve balance,0
31,2021-07-28,regulations,regulation,0
32,2021-07-28,supervision  enforcement,supervision enforcement,0
33,2021-07-28,community development,community development,0
34,2021-07-28,research  analysis,research analysis,0
35,2021-07-28,consumer resources,consumer resource,0
36,2021-07-28,july  ,july,0
37,2021-07-28,release edt share,release edt share,0
38,2021-07-28,federal reserve committed using full range tools supports economy challenging time thereby promoting maximum employment price stability goals,federal reserve commit use full range tool support economy challenge time thereby promote maximum employment price stability goal,0
39,2021-07-28,progress vaccinations strong policy support indicators economic activity employment continued strengthen,progress vaccination strong policy support indicator economic activity employment continued strengthen,0
40,2021-07-28,sectors adversely affected pandemic shown improvement not fully recovered,sector adversely affected pandemic show improvement not fully recover,0
41,2021-07-28,inflation risen largely reflecting transitory factors,inflation risen largely reflect transitory factor,0
42,2021-07-28,overall financial conditions remain accommodative part reflecting policy measures support economy flow credits households businesses,overall financial condition remain accommodative part reflect policy measure support economy flow credit household business,0
43,2021-07-28,path economy continues depend course virus,path economy continue depend course virus,0
44,2021-07-28,progress vaccinations likely continue reduce effects public health crisis economy risks economic outlook remain,progress vaccination likely continue reduce effect public health crisis economy risk economic outlook remain,0
45,2021-07-28,committee seeks achieve maximum employment inflation rate  percent longer run,committee seek achieve maximum employment inflation rate percent longer run,0
46,2021-07-28,inflation run persistently longer run goal committee aim achieve inflation moderately  percent time inflation averages  percent time longerterm inflation expectations remain well anchored  percent,inflation run persistently longer run goal committee aim achieve inflation moderately percent time inflation average percent time longerterm inflation expectation remain well anchor percent,0
47,2021-07-28,committee expects maintain accommodative stance monetary policy outcomes achieved,committee expect maintain accommodative stance monetary policy outcome achieve,0
48,2021-07-28,committee decided keep target range federal funds rate   percent expects appropriate maintain target range labor market conditions reached levels consistent committee assessments maximum employment inflation risen  percent track moderately exceed  percent time,committee decide keep target range federal fund rate percent expect appropriate maintain target range labor market condition reach level consistent committee assessment maximum employment inflation risen percent track moderately exceed percent time,0
49,2021-07-28,last december committee indicated would continue increase holdings treasury securities least  billion per month agency mortgagebacked securities least  billion per month substantial progress made toward maximum employment price stability goals,last december committee indicate would continue increase holding treasury security least billion per month agency mortgagebacked security least billion per month substantial progress make toward maximum employment price stability goal,0
50,2021-07-28,since then economy made progress toward goals committee continue assess progress coming meetings,since then economy make progress toward goal committee continue ass progress come meeting,0
51,2021-07-28,asset purchases help foster smooth market functioning accommodative financial conditions thereby supporting flow credit households businesses,asset purchase help foster smooth market function accommodative financial condition thereby support flow credit household business,0
52,2021-07-28,assessing appropriate stance monetary policy committee continue monitor implications incoming information economic outlook,assess appropriate stance monetary policy committee continue monitor implication incoming information economic outlook,0
53,2021-07-28,committee would prepared adjust stance monetary policy appropriate risks emerge could impede attainment committee goals,committee would prepared adjust stance monetary policy appropriate risk emerge could impede attainment committee goal,0
54,2021-07-28,committee assessments take account wide range information including readings public health labor market conditions inflation pressures inflation expectations financial international developments,committee assessment take account wide range information include reading public health labor market condition inflation pressure inflation expectation financial international development,0
55,2021-07-28,voting monetary policy action jerome powell chair john williams vice chair thomas barkin raphael bostic michelle bowman lael brainard richard clarida mary daly charles evans randal quarles christopher waller,voting monetary policy action jerome powell chair john williams vice chair thomas barkin raphael bostic michelle bowman lael brainard richard clarida mary daly charles evans randal quarles christopher waller,0
56,2021-07-28,implementation note issued july  ,implementation note issue july,0
57,2021-07-28,board governors federal reserve system,board governor federal reserve system,0
