,Date,Original,Corpus,Class
0,2006-03-28,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2006-03-28,federal open market committee,federal open market committee,0
2,2006-03-28,monetary policy principles practice,monetary policy principle practice,0
3,2006-03-28,policy implementation,policy implementation,0
4,2006-03-28,reports,report,0
5,2006-03-28,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2006-03-28,institution supervision,institution supervision,0
7,2006-03-28,reports,report,0
8,2006-03-28,reporting forms,reporting form,0
9,2006-03-28,supervision  regulation letters,supervision regulation letter,0
10,2006-03-28,banking applications  legal developments,banking application legal development,0
11,2006-03-28,regulatory resources,regulatory resource,0
12,2006-03-28,banking  data structure,banking data structure,0
13,2006-03-28,regulations  statutes,regulation statute,0
14,2006-03-28,payment policies,payment policy,0
15,2006-03-28,reserve bank payment services  data,reserve bank payment service data,0
16,2006-03-28,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2006-03-28,research committees forums,research committee forum,0
18,2006-03-28,working papers notes,work paper note,0
19,2006-03-28,models tools,model tool,0
20,2006-03-28,bank assets liabilities,bank asset liability,0
21,2006-03-28,bank structure data,bank structure data,0
22,2006-03-28,business finance,business finance,0
23,2006-03-28,dealer financing terms,dealer financing term,0
24,2006-03-28,exchange rates international data,exchange rate international data,0
25,2006-03-28,financial accounts,financial account,0
26,2006-03-28,household finance,household finance,0
27,2006-03-28,industrial activity,industrial activity,0
28,2006-03-28,interest rates,interest rate,0
29,2006-03-28,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2006-03-28,money stock reserve balances,money stock reserve balance,0
31,2006-03-28,regulations,regulation,0
32,2006-03-28,supervision  enforcement,supervision enforcement,0
33,2006-03-28,community development,community development,0
34,2006-03-28,research  analysis,research analysis,0
35,2006-03-28,consumer resources,consumer resource,0
36,2006-03-28,march  ,march,0
37,2006-03-28,immediate release share,immediate release share,0
38,2006-03-28,federal open market committee decided today raise target federal funds rate  basis points   percent,federal open market committee decide today raise target federal fund rate basis point percent,0
39,2006-03-28,slowing growth real gdp fourth quarter  seems largely reflected temporary special factors,slow growth real gdp fourth quarter seem largely reflect temporary special factor,0
40,2006-03-28,economic growth rebounded strongly current quarter appears likely moderate sustainable pace,economic growth rebound strongly current quarter appear likely moderate sustainable pace,0
41,2006-03-28,yet run prices energy commodities appears modest effect core inflation ongoing productivity gains helped hold growth unit labor costs check inflation expectations remain contained,yet run price energy commodity appear modest effect core inflation ongoing productivity gain help hold growth unit labor cost check inflation expectation remain contain,0
42,2006-03-28,still possible increases resource utilization combination elevated prices energy commodities potential add inflation pressures,still possible increase resource utilization combination elevate price energy commodity potential add inflation pressure,0
43,2006-03-28,committee judges policy firming may needed keep risks attainment sustainable economic growth price stability roughly balance,committee judge policy firm may need keep risk attainment sustainable economic growth price stability roughly balance,0
44,2006-03-28,event committee respond changes economic prospects needed foster objectives,event committee respond change economic prospect need foster objective,0
45,2006-03-28,voting fomc monetary policy action were ben bernanke chairman timothy geithner vice chairman susan bies jack guynn donald kohn randall kroszner jeffrey lacker mark olson sandra pianalto kevin warsh janet yellen,voting fomc monetary policy action be ben bernanke chairman timothy geithner vice chairman susan bies jack guynn donald kohn randall kroszner jeffrey lacker mark olson sandra pianalto kevin warsh janet yellen,0
46,2006-03-28,related action board governors approved  basis point increase discount rate   percent,related action board governor approve basis point increase discount rate percent,0
47,2006-03-28,taking action board approved requests submitted boards directors federal reserve banks boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis dallas san francisco,take action board approve request submit board director federal reserve bank boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis dallas san francisco,0
48,2006-03-28,board governors federal reserve system,board governor federal reserve system,0
