,Date,Original,Corpus,Class
0,2004-05-04,immediate release federal open market committee decided today keep target federal funds rate  percent,immediate release federal open market committee decide today keep target federal fund rate percent,0
1,2004-05-04,committee continues believe accommodative stance monetary policy coupled robust underlying growth productivity providing important ongoing support economic activity,committee continue believe accommodative stance monetary policy couple robust underlie growth productivity provide important ongoing support economic activity,0
2,2004-05-04,evidence accumulated intermeeting period indicates output continuing expand solid rate hiring appears picked up,evidence accumulate intermeeting period indicates output continue expand solid rate hire appear picked up,0
3,2004-05-04,although incoming inflation data moved somewhat higher long term inflation expectations appear remained well contained,although incoming inflation data move somewhat high long term inflation expectation appear remain well contain,0
4,2004-05-04,committee perceives upside downside risks attainment sustainable growth next quarters roughly equal,committee perceives upside downside risk attainment sustainable growth next quarter roughly equal,0
5,2004-05-04,similarly risks goal price stability moved balance,similarly risk goal price stability move balance,0
6,2004-05-04,juncture inflation low resource use slack committee believes policy accommodation removed pace likely measured,juncture inflation low resource use slack committee believe policy accommodation remove pace likely measure,0
7,2004-05-04,voting fomc monetary policy actions were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
8,2004-05-04, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
9,2004-05-04,immediate release federal open market committee decided today keep target federal funds rate  percent,immediate release federal open market committee decide today keep target federal fund rate percent,0
10,2004-05-04,committee continues believe accommodative stance monetary policy coupled robust underlying growth productivity providing important ongoing support economic activity,committee continue believe accommodative stance monetary policy couple robust underlie growth productivity provide important ongoing support economic activity,0
11,2004-05-04,evidence accumulated intermeeting period indicates output continuing expand solid rate hiring appears picked up,evidence accumulate intermeeting period indicates output continue expand solid rate hire appear picked up,0
12,2004-05-04,although incoming inflation data moved somewhat higher long term inflation expectations appear remained well contained,although incoming inflation data move somewhat high long term inflation expectation appear remain well contain,0
13,2004-05-04,committee perceives upside downside risks attainment sustainable growth next quarters roughly equal,committee perceives upside downside risk attainment sustainable growth next quarter roughly equal,0
14,2004-05-04,similarly risks goal price stability moved balance,similarly risk goal price stability move balance,0
15,2004-05-04,juncture inflation low resource use slack committee believes policy accommodation removed pace likely measured,juncture inflation low resource use slack committee believe policy accommodation remove pace likely measure,0
16,2004-05-04,voting fomc monetary policy actions were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
17,2004-05-04, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
18,2004-05-04,federal open market committee decided today keep target federal funds rate  percent,federal open market committee decide today keep target federal fund rate percent,0
19,2004-05-04,committee continues believe accommodative stance monetary policy coupled robust underlying growth productivity providing important ongoing support economic activity,committee continue believe accommodative stance monetary policy couple robust underlie growth productivity provide important ongoing support economic activity,0
20,2004-05-04,evidence accumulated intermeeting period indicates output continuing expand solid rate hiring appears picked up,evidence accumulate intermeeting period indicates output continue expand solid rate hire appear picked up,0
21,2004-05-04,although incoming inflation data moved somewhat higher long term inflation expectations appear remained well contained,although incoming inflation data move somewhat high long term inflation expectation appear remain well contain,0
22,2004-05-04,committee perceives upside downside risks attainment sustainable growth next quarters roughly equal,committee perceives upside downside risk attainment sustainable growth next quarter roughly equal,0
23,2004-05-04,similarly risks goal price stability moved balance,similarly risk goal price stability move balance,0
24,2004-05-04,juncture inflation low resource use slack committee believes policy accommodation removed pace likely measured,juncture inflation low resource use slack committee believe policy accommodation remove pace likely measure,0
25,2004-05-04,voting fomc monetary policy actions were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
26,2004-05-04, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
27,2004-05-04,federal open market committee decided today keep target federal funds rate  percent,federal open market committee decide today keep target federal fund rate percent,0
28,2004-05-04,committee continues believe accommodative stance monetary policy coupled robust underlying growth productivity providing important ongoing support economic activity,committee continue believe accommodative stance monetary policy couple robust underlie growth productivity provide important ongoing support economic activity,0
29,2004-05-04,evidence accumulated intermeeting period indicates output continuing expand solid rate hiring appears picked up,evidence accumulate intermeeting period indicates output continue expand solid rate hire appear picked up,0
30,2004-05-04,although incoming inflation data moved somewhat higher long term inflation expectations appear remained well contained,although incoming inflation data move somewhat high long term inflation expectation appear remain well contain,0
31,2004-05-04,committee perceives upside downside risks attainment sustainable growth next quarters roughly equal,committee perceives upside downside risk attainment sustainable growth next quarter roughly equal,0
32,2004-05-04,similarly risks goal price stability moved balance,similarly risk goal price stability move balance,0
33,2004-05-04,juncture inflation low resource use slack committee believes policy accommodation removed pace likely measured,juncture inflation low resource use slack committee believe policy accommodation remove pace likely measure,0
34,2004-05-04,voting fomc monetary policy actions were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
35,2004-05-04, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
36,2004-05-04,committee continues believe accommodative stance monetary policy coupled robust underlying growth productivity providing important ongoing support economic activity,committee continue believe accommodative stance monetary policy couple robust underlie growth productivity provide important ongoing support economic activity,0
37,2004-05-04,evidence accumulated intermeeting period indicates output continuing expand solid rate hiring appears picked up,evidence accumulate intermeeting period indicates output continue expand solid rate hire appear picked up,0
38,2004-05-04,although incoming inflation data moved somewhat higher long term inflation expectations appear remained well contained,although incoming inflation data move somewhat high long term inflation expectation appear remain well contain,0
39,2004-05-04,committee perceives upside downside risks attainment sustainable growth next quarters roughly equal,committee perceives upside downside risk attainment sustainable growth next quarter roughly equal,0
40,2004-05-04,similarly risks goal price stability moved balance,similarly risk goal price stability move balance,0
41,2004-05-04,juncture inflation low resource use slack committee believes policy accommodation removed pace likely measured,juncture inflation low resource use slack committee believe policy accommodation remove pace likely measure,0
42,2004-05-04,voting fomc monetary policy actions were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
43,2004-05-04, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
44,2004-05-04,committee perceives upside downside risks attainment sustainable growth next quarters roughly equal,committee perceives upside downside risk attainment sustainable growth next quarter roughly equal,0
45,2004-05-04,similarly risks goal price stability moved balance,similarly risk goal price stability move balance,0
46,2004-05-04,juncture inflation low resource use slack committee believes policy accommodation removed pace likely measured,juncture inflation low resource use slack committee believe policy accommodation remove pace likely measure,0
47,2004-05-04,voting fomc monetary policy actions were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
48,2004-05-04, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
49,2004-05-04,voting fomc monetary policy actions were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
50,2004-05-04, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
