,Date,Original,Corpus,Class
0,2020-01-29,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2020-01-29,federal open market committee,federal open market committee,0
2,2020-01-29,monetary policy principles practice,monetary policy principle practice,0
3,2020-01-29,policy implementation,policy implementation,0
4,2020-01-29,reports,report,0
5,2020-01-29,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2020-01-29,institution supervision,institution supervision,0
7,2020-01-29,reports,report,0
8,2020-01-29,reporting forms,reporting form,0
9,2020-01-29,supervision  regulation letters,supervision regulation letter,0
10,2020-01-29,banking applications  legal developments,banking application legal development,0
11,2020-01-29,regulatory resources,regulatory resource,0
12,2020-01-29,banking  data structure,banking data structure,0
13,2020-01-29,regulations  statutes,regulation statute,0
14,2020-01-29,payment policies,payment policy,0
15,2020-01-29,reserve bank payment services  data,reserve bank payment service data,0
16,2020-01-29,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2020-01-29,research committees forums,research committee forum,0
18,2020-01-29,working papers notes,work paper note,0
19,2020-01-29,models tools,model tool,0
20,2020-01-29,bank assets liabilities,bank asset liability,0
21,2020-01-29,bank structure data,bank structure data,0
22,2020-01-29,business finance,business finance,0
23,2020-01-29,dealer financing terms,dealer financing term,0
24,2020-01-29,exchange rates international data,exchange rate international data,0
25,2020-01-29,financial accounts,financial account,0
26,2020-01-29,household finance,household finance,0
27,2020-01-29,industrial activity,industrial activity,0
28,2020-01-29,interest rates,interest rate,0
29,2020-01-29,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2020-01-29,money stock reserve balances,money stock reserve balance,0
31,2020-01-29,regulations,regulation,0
32,2020-01-29,supervision  enforcement,supervision enforcement,0
33,2020-01-29,community development,community development,0
34,2020-01-29,research  analysis,research analysis,0
35,2020-01-29,consumer resources,consumer resource,0
36,2020-01-29,january  ,january,0
37,2020-01-29,release est share,release est share,0
38,2020-01-29,information received since federal open market committee met december indicates labor market remains strong economic activity rising moderate rate,information receive since federal open market committee met december indicates labor market remains strong economic activity rise moderate rate,0
39,2020-01-29,job gains solid average recent months unemployment rate remained low,job gain solid average recent month unemployment rate remain low,0
40,2020-01-29,although household spending rising moderate pace business fixed investment exports remain weak,although household spending rise moderate pace business fix investment export remain weak,0
41,2020-01-29,month basis overall inflation inflation items food energy running  percent,month basis overall inflation inflation item food energy run percent,0
42,2020-01-29,market based measures inflation compensation remain low survey based measures longer term inflation expectations little changed,market base measure inflation compensation remain low survey base measure longer term inflation expectation little change,0
43,2020-01-29,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
44,2020-01-29,committee decided maintain target range federal funds rate    percent,committee decide maintain target range federal fund rate percent,0
45,2020-01-29,committee judges current stance monetary policy appropriate support sustained expansion economic activity strong labor market conditions inflation returning committee symmetric  percent objective,committee judge current stance monetary policy appropriate support sustain expansion economic activity strong labor market condition inflation return committee symmetric percent objective,0
46,2020-01-29,committee continue monitor implications incoming information economic outlook including global developments muted inflation pressures assesses appropriate path target range federal funds rate,committee continue monitor implication incoming information economic outlook include global development mute inflation pressure ass appropriate path target range federal fund rate,0
47,2020-01-29,determining timing size future adjustments target range federal funds rate committee assess realized expected economic conditions relative maximum employment objective symmetric  percent inflation objective,determine timing size future adjustment target range federal fund rate committee ass realize expect economic condition relative maximum employment objective symmetric percent inflation objective,0
48,2020-01-29,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
49,2020-01-29,voting monetary policy action jerome powell chair john williams vice chair michelle bowman lael brainard richard clarida patrick harker robert kaplan neel kashkari loretta mester randal quarles,voting monetary policy action jerome powell chair john williams vice chair michelle bowman lael brainard richard clarida patrick harker robert kaplan neel kashkari loretta mester randal quarles,0
50,2020-01-29,implementation note issued january  ,implementation note issue january,0
51,2020-01-29,board governors federal reserve system,board governor federal reserve system,0
