,Date,Original,Corpus,Class
0,2021-01-27,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2021-01-27,federal open market committee,federal open market committee,0
2,2021-01-27,monetary policy principles practice,monetary policy principle practice,0
3,2021-01-27,policy implementation,policy implementation,0
4,2021-01-27,reports,report,0
5,2021-01-27,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2021-01-27,institution supervision,institution supervision,0
7,2021-01-27,reports,report,0
8,2021-01-27,reporting forms,reporting form,0
9,2021-01-27,supervision  regulation letters,supervision regulation letter,0
10,2021-01-27,banking applications  legal developments,banking application legal development,0
11,2021-01-27,regulatory resources,regulatory resource,0
12,2021-01-27,banking  data structure,banking data structure,0
13,2021-01-27,regulations  statutes,regulation statute,0
14,2021-01-27,payment policies,payment policy,0
15,2021-01-27,reserve bank payment services  data,reserve bank payment service data,0
16,2021-01-27,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2021-01-27,research committees forums,research committee forum,0
18,2021-01-27,working papers notes,work paper note,0
19,2021-01-27,models tools,model tool,0
20,2021-01-27,bank assets liabilities,bank asset liability,0
21,2021-01-27,bank structure data,bank structure data,0
22,2021-01-27,business finance,business finance,0
23,2021-01-27,dealer financing terms,dealer financing term,0
24,2021-01-27,exchange rates international data,exchange rate international data,0
25,2021-01-27,financial accounts,financial account,0
26,2021-01-27,household finance,household finance,0
27,2021-01-27,industrial activity,industrial activity,0
28,2021-01-27,interest rates,interest rate,0
29,2021-01-27,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2021-01-27,money stock reserve balances,money stock reserve balance,0
31,2021-01-27,regulations,regulation,0
32,2021-01-27,supervision  enforcement,supervision enforcement,0
33,2021-01-27,community development,community development,0
34,2021-01-27,research  analysis,research analysis,0
35,2021-01-27,consumer resources,consumer resource,0
36,2021-01-27,january  ,january,0
37,2021-01-27,release est share,release est share,0
38,2021-01-27,federal reserve committed using full range tools supports economy challenging time thereby promoting maximum employment price stability goals,federal reserve commit use full range tool support economy challenge time thereby promote maximum employment price stability goal,0
39,2021-01-27,covid  pandemic causing tremendous human economic hardship across united states around world,covid pandemic cause tremendous human economic hardship across united state around world,0
40,2021-01-27,pace recovery economic activity employment moderated recent months weakness concentrated sectors adversely affected pandemic,pace recovery economic activity employment moderate recent month weakness concentrate sector adversely affected pandemic,0
41,2021-01-27,weaker demand earlier declines oil prices holding consumer price inflation,weaker demand earlier decline oil price hold consumer price inflation,0
42,2021-01-27,overall financial conditions remain accommodative part reflecting policy measures support economy flow credits households businesses,overall financial condition remain accommodative part reflect policy measure support economy flow credit household business,0
43,2021-01-27,path economy depend significantly course virus including progress vaccinations,path economy depend significantly course virus include progress vaccination,0
44,2021-01-27,ongoing public health crisis continues weigh economic activity employment inflation poses considerable risks economic outlook,ongoing public health crisis continue weigh economic activity employment inflation pose considerable risk economic outlook,0
45,2021-01-27,committee seeks achieve maximum employment inflation rate  percent longer run,committee seek achieve maximum employment inflation rate percent longer run,0
46,2021-01-27,inflation running persistently longer run goal committee aim achieve inflation moderately  percent time inflation averages  percent time longerterm inflation expectations remain well anchored  percent,inflation run persistently longer run goal committee aim achieve inflation moderately percent time inflation average percent time longerterm inflation expectation remain well anchor percent,0
47,2021-01-27,committee expects maintain accommodative stance monetary policy outcomes achieved,committee expect maintain accommodative stance monetary policy outcome achieve,0
48,2021-01-27,committee decided keep target range federal funds rate   percent expects appropriate maintain target range labor market conditions reached levels consistent committee assessments maximum employment inflation risen  percent track moderately exceed  percent time,committee decide keep target range federal fund rate percent expect appropriate maintain target range labor market condition reach level consistent committee assessment maximum employment inflation risen percent track moderately exceed percent time,0
49,2021-01-27,addition federal reserve continue increase holdings treasury securities least  billion per month agency mortgagebacked securities least  billion per month substantial progress made toward committee maximum employment price stability goals,addition federal reserve continue increase holding treasury security least billion per month agency mortgagebacked security least billion per month substantial progress make toward committee maximum employment price stability goal,0
50,2021-01-27,asset purchases help foster smooth market functioning accommodative financial conditions thereby supporting flow credit households businesses,asset purchase help foster smooth market function accommodative financial condition thereby support flow credit household business,0
51,2021-01-27,assessing appropriate stance monetary policy committee continue monitor implications incoming information economic outlook,assess appropriate stance monetary policy committee continue monitor implication incoming information economic outlook,0
52,2021-01-27,committee would prepared adjust stance monetary policy appropriate risks emerge could impede attainment committee goals,committee would prepared adjust stance monetary policy appropriate risk emerge could impede attainment committee goal,0
53,2021-01-27,committee assessments take account wide range information including readings public health labor market conditions inflation pressures inflation expectations financial international developments,committee assessment take account wide range information include reading public health labor market condition inflation pressure inflation expectation financial international development,0
54,2021-01-27,voting monetary policy action jerome powell chair john williams vice chair thomas barkin raphael bostic michelle bowman lael brainard richard clarida mary daly charles evans randal quarles christopher waller,voting monetary policy action jerome powell chair john williams vice chair thomas barkin raphael bostic michelle bowman lael brainard richard clarida mary daly charles evans randal quarles christopher waller,0
55,2021-01-27,implementation note issued january  ,implementation note issue january,0
56,2021-01-27,board governors federal reserve system,board governor federal reserve system,0
