,Date,Original,Corpus,Class
0,2001-05-15,immediate release federal open market committee meeting today decided lower target federal funds rate  basis points  percent,immediate release federal open market committee meeting today decide low target federal fund rate basis point percent,0
1,2001-05-15,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
2,2001-05-15,significant reduction excess inventories seems well advanced,significant reduction excess inventory seem well advanced,0
3,2001-05-15,consumption housing expenditures held reasonably well though activity areas flattened recently,consumption housing expenditure held reasonably well though activity area flatten recently,0
4,2001-05-15,investment capital equipment however continued decline,investment capital equipment however continued decline,0
5,2001-05-15,erosion current prospective profitability combination considerable uncertainty business outlook seems likely hold capital spending going forward,erosion current prospective profitability combination considerable uncertainty business outlook seem likely hold capital spending go forward,0
6,2001-05-15,potential restraint together possible effects earlier reductions equity wealth consumption risk slower growth abroad continues weigh economy,potential restraint together possible effect earlier reduction equity wealth consumption risk slow growth abroad continue weigh economy,0
7,2001-05-15,pressures labor product markets easing inflation expected remain contained,pressure labor product market ease inflation expect remain contain,0
8,2001-05-15,although measured productivity growth stalled first quarter impressive underlying rate increase developed recent years appears largely intact supporting longer term prospects,although measure productivity growth stall first quarter impressive underlie rate increase developed recent year appear largely intact support longer term prospect,0
9,2001-05-15,committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
10,2001-05-15,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks new york richmond chicago st louis san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank new york richmond chicago st louis san francisco,0
11,2001-05-15, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
12,2001-05-15,immediate release federal open market committee meeting today decided lower target federal funds rate  basis points  percent,immediate release federal open market committee meeting today decide low target federal fund rate basis point percent,0
13,2001-05-15,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
14,2001-05-15,significant reduction excess inventories seems well advanced,significant reduction excess inventory seem well advanced,0
15,2001-05-15,consumption housing expenditures held reasonably well though activity areas flattened recently,consumption housing expenditure held reasonably well though activity area flatten recently,0
16,2001-05-15,investment capital equipment however continued decline,investment capital equipment however continued decline,0
17,2001-05-15,erosion current prospective profitability combination considerable uncertainty business outlook seems likely hold capital spending going forward,erosion current prospective profitability combination considerable uncertainty business outlook seem likely hold capital spending go forward,0
18,2001-05-15,potential restraint together possible effects earlier reductions equity wealth consumption risk slower growth abroad continues weigh economy,potential restraint together possible effect earlier reduction equity wealth consumption risk slow growth abroad continue weigh economy,0
19,2001-05-15,pressures labor product markets easing inflation expected remain contained,pressure labor product market ease inflation expect remain contain,0
20,2001-05-15,although measured productivity growth stalled first quarter impressive underlying rate increase developed recent years appears largely intact supporting longer term prospects,although measure productivity growth stall first quarter impressive underlie rate increase developed recent year appear largely intact support longer term prospect,0
21,2001-05-15,committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
22,2001-05-15,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks new york richmond chicago st louis san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank new york richmond chicago st louis san francisco,0
23,2001-05-15, monetary policy home  news events accessibility last update may  ,monetary policy home news event accessibility last update may,0
24,2001-05-15,federal open market committee meeting today decided lower target federal funds rate  basis points  percent,federal open market committee meeting today decide low target federal fund rate basis point percent,0
25,2001-05-15,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
26,2001-05-15,significant reduction excess inventories seems well advanced,significant reduction excess inventory seem well advanced,0
27,2001-05-15,consumption housing expenditures held reasonably well though activity areas flattened recently,consumption housing expenditure held reasonably well though activity area flatten recently,0
28,2001-05-15,investment capital equipment however continued decline,investment capital equipment however continued decline,0
29,2001-05-15,erosion current prospective profitability combination considerable uncertainty business outlook seems likely hold capital spending going forward,erosion current prospective profitability combination considerable uncertainty business outlook seem likely hold capital spending go forward,0
30,2001-05-15,potential restraint together possible effects earlier reductions equity wealth consumption risk slower growth abroad continues weigh economy,potential restraint together possible effect earlier reduction equity wealth consumption risk slow growth abroad continue weigh economy,0
31,2001-05-15,pressures labor product markets easing inflation expected remain contained,pressure labor product market ease inflation expect remain contain,0
32,2001-05-15,although measured productivity growth stalled first quarter impressive underlying rate increase developed recent years appears largely intact supporting longer term prospects,although measure productivity growth stall first quarter impressive underlie rate increase developed recent year appear largely intact support longer term prospect,0
33,2001-05-15,committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
34,2001-05-15,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks new york richmond chicago st louis san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank new york richmond chicago st louis san francisco,0
35,2001-05-15,federal open market committee meeting today decided lower target federal funds rate  basis points  percent,federal open market committee meeting today decide low target federal fund rate basis point percent,0
36,2001-05-15,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
37,2001-05-15,significant reduction excess inventories seems well advanced,significant reduction excess inventory seem well advanced,0
38,2001-05-15,consumption housing expenditures held reasonably well though activity areas flattened recently,consumption housing expenditure held reasonably well though activity area flatten recently,0
39,2001-05-15,investment capital equipment however continued decline,investment capital equipment however continued decline,0
40,2001-05-15,erosion current prospective profitability combination considerable uncertainty business outlook seems likely hold capital spending going forward,erosion current prospective profitability combination considerable uncertainty business outlook seem likely hold capital spending go forward,0
41,2001-05-15,potential restraint together possible effects earlier reductions equity wealth consumption risk slower growth abroad continues weigh economy,potential restraint together possible effect earlier reduction equity wealth consumption risk slow growth abroad continue weigh economy,0
42,2001-05-15,pressures labor product markets easing inflation expected remain contained,pressure labor product market ease inflation expect remain contain,0
43,2001-05-15,although measured productivity growth stalled first quarter impressive underlying rate increase developed recent years appears largely intact supporting longer term prospects,although measure productivity growth stall first quarter impressive underlie rate increase developed recent year appear largely intact support longer term prospect,0
44,2001-05-15,committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
45,2001-05-15,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks new york richmond chicago st louis san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank new york richmond chicago st louis san francisco,0
46,2001-05-15,significant reduction excess inventories seems well advanced,significant reduction excess inventory seem well advanced,0
47,2001-05-15,consumption housing expenditures held reasonably well though activity areas flattened recently,consumption housing expenditure held reasonably well though activity area flatten recently,0
48,2001-05-15,investment capital equipment however continued decline,investment capital equipment however continued decline,0
49,2001-05-15,erosion current prospective profitability combination considerable uncertainty business outlook seems likely hold capital spending going forward,erosion current prospective profitability combination considerable uncertainty business outlook seem likely hold capital spending go forward,0
50,2001-05-15,potential restraint together possible effects earlier reductions equity wealth consumption risk slower growth abroad continues weigh economy,potential restraint together possible effect earlier reduction equity wealth consumption risk slow growth abroad continue weigh economy,0
51,2001-05-15,pressures labor product markets easing inflation expected remain contained,pressure labor product market ease inflation expect remain contain,0
52,2001-05-15,although measured productivity growth stalled first quarter impressive underlying rate increase developed recent years appears largely intact supporting longer term prospects,although measure productivity growth stall first quarter impressive underlie rate increase developed recent year appear largely intact support longer term prospect,0
53,2001-05-15,committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
54,2001-05-15,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks new york richmond chicago st louis san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank new york richmond chicago st louis san francisco,0
55,2001-05-15,pressures labor product markets easing inflation expected remain contained,pressure labor product market ease inflation expect remain contain,0
56,2001-05-15,although measured productivity growth stalled first quarter impressive underlying rate increase developed recent years appears largely intact supporting longer term prospects,although measure productivity growth stall first quarter impressive underlie rate increase developed recent year appear largely intact support longer term prospect,0
57,2001-05-15,committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
58,2001-05-15,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks new york richmond chicago st louis san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank new york richmond chicago st louis san francisco,0
59,2001-05-15,committee continues believe background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,committee continue believe background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
60,2001-05-15,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks new york richmond chicago st louis san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank new york richmond chicago st louis san francisco,0
61,2001-05-15,taking discount rate action federal reserve board approved requests submitted boards directors federal reserve banks new york richmond chicago st louis san francisco,take discount rate action federal reserve board approve request submit board director federal reserve bank new york richmond chicago st louis san francisco,0
