,Date,Original,Corpus,Class
0,2014-04-30,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2014-04-30,federal open market committee,federal open market committee,0
2,2014-04-30,monetary policy principles practice,monetary policy principle practice,0
3,2014-04-30,policy implementation,policy implementation,0
4,2014-04-30,reports,report,0
5,2014-04-30,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2014-04-30,institution supervision,institution supervision,0
7,2014-04-30,reports,report,0
8,2014-04-30,reporting forms,reporting form,0
9,2014-04-30,supervision  regulation letters,supervision regulation letter,0
10,2014-04-30,banking applications  legal developments,banking application legal development,0
11,2014-04-30,regulatory resources,regulatory resource,0
12,2014-04-30,banking  data structure,banking data structure,0
13,2014-04-30,regulations  statutes,regulation statute,0
14,2014-04-30,payment policies,payment policy,0
15,2014-04-30,reserve bank payment services  data,reserve bank payment service data,0
16,2014-04-30,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2014-04-30,research committees forums,research committee forum,0
18,2014-04-30,working papers notes,work paper note,0
19,2014-04-30,models tools,model tool,0
20,2014-04-30,bank assets liabilities,bank asset liability,0
21,2014-04-30,bank structure data,bank structure data,0
22,2014-04-30,business finance,business finance,0
23,2014-04-30,dealer financing terms,dealer financing term,0
24,2014-04-30,exchange rates international data,exchange rate international data,0
25,2014-04-30,financial accounts,financial account,0
26,2014-04-30,household finance,household finance,0
27,2014-04-30,industrial activity,industrial activity,0
28,2014-04-30,interest rates,interest rate,0
29,2014-04-30,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2014-04-30,money stock reserve balances,money stock reserve balance,0
31,2014-04-30,regulations,regulation,0
32,2014-04-30,supervision  enforcement,supervision enforcement,0
33,2014-04-30,community development,community development,0
34,2014-04-30,research  analysis,research analysis,0
35,2014-04-30,consumer resources,consumer resource,0
36,2014-04-30,april  ,april,0
37,2014-04-30,immediate release share,immediate release share,0
38,2014-04-30,information received since federal open market committee met march indicates growth economic activity picked recently slowed sharply winter part adverse weather conditions,information receive since federal open market committee met march indicates growth economic activity picked recently slow sharply winter part adverse weather condition,0
39,2014-04-30,labor market indicators mixed balance showed improvement,labor market indicator mixed balance show improvement,0
40,2014-04-30,unemployment rate however remains elevated,unemployment rate however remains elevate,0
41,2014-04-30,household spending appears rising quickly,household spending appear rise quickly,0
42,2014-04-30,business fixed investment edged down recovery housing sector remained slow,business fix investment edge down recovery housing sector remain slow,0
43,2014-04-30,fiscal policy restraining economic growth although extent restraint diminishing,fiscal policy restrain economic growth although extent restraint diminish,0
44,2014-04-30,inflation running committee longer run objective longer term inflation expectations remained stable,inflation run committee longer run objective longer term inflation expectation remain stable,0
45,2014-04-30,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
46,2014-04-30,committee expects that appropriate policy accommodation economic activity expand moderate pace labor market conditions continue improve gradually moving toward committee judges consistent dual mandate,committee expect that appropriate policy accommodation economic activity expand moderate pace labor market condition continue improve gradually move toward committee judge consistent dual mandate,0
47,2014-04-30,committee sees risks outlook economy labor market nearly balanced,committee see risk outlook economy labor market nearly balance,0
48,2014-04-30,committee recognizes inflation persistently  percent objective could pose risks economic performance monitoring inflation developments carefully evidence inflation move back toward objective medium term,committee recognizes inflation persistently percent objective could pose risk economic performance monitoring inflation development carefully evidence inflation move back toward objective medium term,0
49,2014-04-30,committee currently judges sufficient underlying strength broader economy support ongoing improvement labor market conditions,committee currently judge sufficient underlie strength broader economy support ongoing improvement labor market condition,0
50,2014-04-30,light cumulative progress toward maximum employment improvement outlook labor market conditions since inception current asset purchase program committee decided make measured reduction pace asset purchases,light cumulative progress toward maximum employment improvement outlook labor market condition since inception current asset purchase program committee decide make measure reduction pace asset purchase,0
51,2014-04-30,beginning may committee add holdings agency mortgage backed securities pace  billion per month rather  billion per month add holdings longer term treasury securities pace  billion per month rather  billion per month,begin may committee add holding agency mortgage back security pace billion per month rather billion per month add holding longer term treasury security pace billion per month rather billion per month,0
52,2014-04-30,committee maintaining existing policy reinvesting principal payments holdings agency debt agency mortgage backed securities agency mortgage backed securities rolling maturing treasury securities auction,committee maintain exist policy reinvesting principal payment holding agency debt agency mortgage back security agency mortgage back security roll mature treasury security auction,0
