,Date,Original,Corpus,Class
0,2010-03-16,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2010-03-16,federal open market committee,federal open market committee,0
2,2010-03-16,monetary policy principles practice,monetary policy principle practice,0
3,2010-03-16,policy implementation,policy implementation,0
4,2010-03-16,reports,report,0
5,2010-03-16,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2010-03-16,institution supervision,institution supervision,0
7,2010-03-16,reports,report,0
8,2010-03-16,reporting forms,reporting form,0
9,2010-03-16,supervision  regulation letters,supervision regulation letter,0
10,2010-03-16,banking applications  legal developments,banking application legal development,0
11,2010-03-16,regulatory resources,regulatory resource,0
12,2010-03-16,banking  data structure,banking data structure,0
13,2010-03-16,regulations  statutes,regulation statute,0
14,2010-03-16,payment policies,payment policy,0
15,2010-03-16,reserve bank payment services  data,reserve bank payment service data,0
16,2010-03-16,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2010-03-16,research committees forums,research committee forum,0
18,2010-03-16,working papers notes,work paper note,0
19,2010-03-16,models tools,model tool,0
20,2010-03-16,bank assets liabilities,bank asset liability,0
21,2010-03-16,bank structure data,bank structure data,0
22,2010-03-16,business finance,business finance,0
23,2010-03-16,dealer financing terms,dealer financing term,0
24,2010-03-16,exchange rates international data,exchange rate international data,0
25,2010-03-16,financial accounts,financial account,0
26,2010-03-16,household finance,household finance,0
27,2010-03-16,industrial activity,industrial activity,0
28,2010-03-16,interest rates,interest rate,0
29,2010-03-16,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2010-03-16,money stock reserve balances,money stock reserve balance,0
31,2010-03-16,regulations,regulation,0
32,2010-03-16,supervision  enforcement,supervision enforcement,0
33,2010-03-16,community development,community development,0
34,2010-03-16,research  analysis,research analysis,0
35,2010-03-16,consumer resources,consumer resource,0
36,2010-03-16,march  ,march,0
37,2010-03-16,immediate release share,immediate release share,0
38,2010-03-16,information received since federal open market committee met january suggests economic activity continued strengthen labor market stabilizing,information receive since federal open market committee met january suggests economic activity continued strengthen labor market stabilize,0
39,2010-03-16,household spending expanding moderate rate remains constrained high unemployment modest income growth lower housing wealth tight credit,household spending expand moderate rate remains constrain high unemployment modest income growth low housing wealth tight credit,0
40,2010-03-16,business spending equipment software risen significantly,business spending equipment software risen significantly,0
41,2010-03-16,however investment nonresidential structures declining housing starts flat depressed level employers remain reluctant add payrolls,however investment nonresidential structure decline housing start flat depressed level employer remain reluctant add payroll,0
42,2010-03-16,bank lending continues contract financial market conditions remain supportive economic growth,bank lending continue contract financial market condition remain supportive economic growth,0
43,2010-03-16,although pace economic recovery likely moderate time committee anticipates gradual return higher levels resource utilization context price stability,although pace economic recovery likely moderate time committee anticipates gradual return high level resource utilization context price stability,0
44,2010-03-16,substantial resource slack continuing restrain cost pressures longer term inflation expectations stable inflation likely subdued time,substantial resource slack continue restrain cost pressure longer term inflation expectation stable inflation likely subdue time,0
45,2010-03-16,committee maintain target range federal funds rate   percent continues anticipate economic conditions including low rates resource utilization subdued inflation trends stable inflation expectations likely warrant exceptionally low levels federal funds rate extended period,committee maintain target range federal fund rate percent continue anticipate economic condition include low rate resource utilization subdue inflation trend stable inflation expectation likely warrant exceptionally low level federal fund rate extend period,0
46,2010-03-16,provide support mortgage lending housing markets improve overall conditions private credit markets federal reserve purchasing ,provide support mortgage lending housing market improve overall condition private credit market federal reserve purchasing,0
47,2010-03-16, trillion agency mortgage backed securities  billion agency debt purchases nearing completion remaining transactions executed end month,trillion agency mortgage back security billion agency debt purchase near completion remain transaction execute end month,0
48,2010-03-16,committee continue monitor economic outlook financial developments employ policy tools necessary promote economic recovery price stability,committee continue monitor economic outlook financial development employ policy tool necessary promote economic recovery price stability,0
49,2010-03-16,light improved functioning financial markets federal reserve closing special liquidity facilities created support markets crisis,light improve function financial market federal reserve closing special liquidity facility create support market crisis,0
50,2010-03-16,remaining program term asset backed securities loan facility scheduled close june  loans backed new issue commercial mortgage backed securities march  loans backed types collateral,remain program term asset back security loan facility schedule close june loan back new issue commercial mortgage back security march loan back type collateral,0
51,2010-03-16,voting fomc monetary policy action were ben bernanke chairman william dudley vice chairman james bullard elizabeth duke donald kohn sandra pianalto eric rosengren daniel tarullo kevin warsh,voting fomc monetary policy action be ben bernanke chairman william dudley vice chairman james bullard elizabeth duke donald kohn sandra pianalto eric rosengren daniel tarullo kevin warsh,0
52,2010-03-16,voting policy action thomas hoenig believed continuing express expectation exceptionally low levels federal funds rate extended period no longer warranted could lead buildup financial imbalances increase risks longer run macroeconomic financial stability,voting policy action thomas hoenig believe continue express expectation exceptionally low level federal fund rate extend period no longer warrant could lead buildup financial imbalance increase risk longer run macroeconomic financial stability,0
53,2010-03-16,board governors federal reserve system,board governor federal reserve system,0
