,Date,Original,Corpus,Class
0,2001-11-06,immediate release federal open market committee decided today lower target federal funds rate  basis points  percent,immediate release federal open market committee decide today low target federal fund rate basis point percent,0
1,2001-11-06,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
2,2001-11-06,heightened uncertainty concerns deterioration business conditions abroad damping economic activity,heighten uncertainty concern deterioration business condition abroad damp economic activity,0
3,2001-11-06,foreseeable future then committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,foreseeable future then committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
4,2001-11-06,although necessary reallocation resources enhance security may restrain advances productivity time long term prospects productivity growth economy remain favorable become evident unusual forces restraining demand abate,although necessary reallocation resource enhance security may restrain advance productivity time long term prospect productivity growth economy remain favorable become evident unusual force restrain demand abate,0
5,2001-11-06,taking discount rate action federal reserve board approved request submitted board directors federal reserve bank richmond,take discount rate action federal reserve board approve request submit board director federal reserve bank richmond,0
6,2001-11-06, monetary policy home  news events accessibility last update november  ,monetary policy home news event accessibility last update november,0
7,2001-11-06,immediate release federal open market committee decided today lower target federal funds rate  basis points  percent,immediate release federal open market committee decide today low target federal fund rate basis point percent,0
8,2001-11-06,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
9,2001-11-06,heightened uncertainty concerns deterioration business conditions abroad damping economic activity,heighten uncertainty concern deterioration business condition abroad damp economic activity,0
10,2001-11-06,foreseeable future then committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,foreseeable future then committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
11,2001-11-06,although necessary reallocation resources enhance security may restrain advances productivity time long term prospects productivity growth economy remain favorable become evident unusual forces restraining demand abate,although necessary reallocation resource enhance security may restrain advance productivity time long term prospect productivity growth economy remain favorable become evident unusual force restrain demand abate,0
12,2001-11-06,taking discount rate action federal reserve board approved request submitted board directors federal reserve bank richmond,take discount rate action federal reserve board approve request submit board director federal reserve bank richmond,0
13,2001-11-06, monetary policy home  news events accessibility last update november  ,monetary policy home news event accessibility last update november,0
14,2001-11-06,federal open market committee decided today lower target federal funds rate  basis points  percent,federal open market committee decide today low target federal fund rate basis point percent,0
15,2001-11-06,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
16,2001-11-06,heightened uncertainty concerns deterioration business conditions abroad damping economic activity,heighten uncertainty concern deterioration business condition abroad damp economic activity,0
17,2001-11-06,foreseeable future then committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,foreseeable future then committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
18,2001-11-06,although necessary reallocation resources enhance security may restrain advances productivity time long term prospects productivity growth economy remain favorable become evident unusual forces restraining demand abate,although necessary reallocation resource enhance security may restrain advance productivity time long term prospect productivity growth economy remain favorable become evident unusual force restrain demand abate,0
19,2001-11-06,taking discount rate action federal reserve board approved request submitted board directors federal reserve bank richmond,take discount rate action federal reserve board approve request submit board director federal reserve bank richmond,0
20,2001-11-06, monetary policy home  news events accessibility last update november  ,monetary policy home news event accessibility last update november,0
21,2001-11-06,federal open market committee decided today lower target federal funds rate  basis points  percent,federal open market committee decide today low target federal fund rate basis point percent,0
22,2001-11-06,related action board governors approved  basis point reduction discount rate   percent,related action board governor approve basis point reduction discount rate percent,0
23,2001-11-06,heightened uncertainty concerns deterioration business conditions abroad damping economic activity,heighten uncertainty concern deterioration business condition abroad damp economic activity,0
24,2001-11-06,foreseeable future then committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,foreseeable future then committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
