,Date,Original,Corpus,Class
0,2004-11-10,immediate release federal open market committee decided today raise target federal funds rate  basis points  percent,immediate release federal open market committee decide today raise target federal fund rate basis point percent,0
1,2004-11-10,committee believes that even action stance monetary policy remains accommodative and coupled robust underlying growth productivity providing ongoing support economic activity,committee believe that even action stance monetary policy remains accommodative and couple robust underlie growth productivity provide ongoing support economic activity,0
2,2004-11-10,output appears growing moderate pace despite rise energy prices labor market conditions improved,output appear grow moderate pace despite rise energy price labor market condition improve,0
3,2004-11-10,inflation longer term inflation expectations remain well contained,inflation longer term inflation expectation remain well contain,0
4,2004-11-10,committee perceives upside downside risks attainment sustainable growth price stability next quarters roughly equal,committee perceives upside downside risk attainment sustainable growth price stability next quarter roughly equal,0
5,2004-11-10,underlying inflation expected relatively low committee believes policy accommodation removed pace likely measured,underlie inflation expect relatively low committee believe policy accommodation remove pace likely measure,0
6,2004-11-10,nonetheless committee respond changes economic prospects needed fulfill obligation maintain price stability,nonetheless committee respond change economic prospect need fulfill obligation maintain price stability,0
7,2004-11-10,voting fomc monetary policy action were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
8,2004-11-10,related action board governors unanimously approved  basis point increase discount rate  percent,related action board governor unanimously approve basis point increase discount rate percent,0
9,2004-11-10,taking action board approved requests submitted boards directors federal reserve banks boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis kansas city,take action board approve request submit board director federal reserve bank boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis kansa city,0
10,2004-11-10, monetary policy home  news events accessibility last update november  ,monetary policy home news event accessibility last update november,0
11,2004-11-10,immediate release federal open market committee decided today raise target federal funds rate  basis points  percent,immediate release federal open market committee decide today raise target federal fund rate basis point percent,0
12,2004-11-10,committee believes that even action stance monetary policy remains accommodative and coupled robust underlying growth productivity providing ongoing support economic activity,committee believe that even action stance monetary policy remains accommodative and couple robust underlie growth productivity provide ongoing support economic activity,0
13,2004-11-10,output appears growing moderate pace despite rise energy prices labor market conditions improved,output appear grow moderate pace despite rise energy price labor market condition improve,0
14,2004-11-10,inflation longer term inflation expectations remain well contained,inflation longer term inflation expectation remain well contain,0
15,2004-11-10,committee perceives upside downside risks attainment sustainable growth price stability next quarters roughly equal,committee perceives upside downside risk attainment sustainable growth price stability next quarter roughly equal,0
16,2004-11-10,underlying inflation expected relatively low committee believes policy accommodation removed pace likely measured,underlie inflation expect relatively low committee believe policy accommodation remove pace likely measure,0
17,2004-11-10,nonetheless committee respond changes economic prospects needed fulfill obligation maintain price stability,nonetheless committee respond change economic prospect need fulfill obligation maintain price stability,0
18,2004-11-10,voting fomc monetary policy action were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
19,2004-11-10,related action board governors unanimously approved  basis point increase discount rate  percent,related action board governor unanimously approve basis point increase discount rate percent,0
20,2004-11-10,taking action board approved requests submitted boards directors federal reserve banks boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis kansas city,take action board approve request submit board director federal reserve bank boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis kansa city,0
21,2004-11-10, monetary policy home  news events accessibility last update november  ,monetary policy home news event accessibility last update november,0
22,2004-11-10,federal open market committee decided today raise target federal funds rate  basis points  percent,federal open market committee decide today raise target federal fund rate basis point percent,0
23,2004-11-10,committee believes that even action stance monetary policy remains accommodative and coupled robust underlying growth productivity providing ongoing support economic activity,committee believe that even action stance monetary policy remains accommodative and couple robust underlie growth productivity provide ongoing support economic activity,0
24,2004-11-10,output appears growing moderate pace despite rise energy prices labor market conditions improved,output appear grow moderate pace despite rise energy price labor market condition improve,0
25,2004-11-10,inflation longer term inflation expectations remain well contained,inflation longer term inflation expectation remain well contain,0
26,2004-11-10,committee perceives upside downside risks attainment sustainable growth price stability next quarters roughly equal,committee perceives upside downside risk attainment sustainable growth price stability next quarter roughly equal,0
27,2004-11-10,underlying inflation expected relatively low committee believes policy accommodation removed pace likely measured,underlie inflation expect relatively low committee believe policy accommodation remove pace likely measure,0
28,2004-11-10,nonetheless committee respond changes economic prospects needed fulfill obligation maintain price stability,nonetheless committee respond change economic prospect need fulfill obligation maintain price stability,0
29,2004-11-10,voting fomc monetary policy action were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
30,2004-11-10,related action board governors unanimously approved  basis point increase discount rate  percent,related action board governor unanimously approve basis point increase discount rate percent,0
31,2004-11-10,taking action board approved requests submitted boards directors federal reserve banks boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis kansas city,take action board approve request submit board director federal reserve bank boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis kansa city,0
32,2004-11-10, monetary policy home  news events accessibility last update november  ,monetary policy home news event accessibility last update november,0
33,2004-11-10,federal open market committee decided today raise target federal funds rate  basis points  percent,federal open market committee decide today raise target federal fund rate basis point percent,0
34,2004-11-10,committee believes that even action stance monetary policy remains accommodative and coupled robust underlying growth productivity providing ongoing support economic activity,committee believe that even action stance monetary policy remains accommodative and couple robust underlie growth productivity provide ongoing support economic activity,0
35,2004-11-10,output appears growing moderate pace despite rise energy prices labor market conditions improved,output appear grow moderate pace despite rise energy price labor market condition improve,0
36,2004-11-10,inflation longer term inflation expectations remain well contained,inflation longer term inflation expectation remain well contain,0
37,2004-11-10,committee perceives upside downside risks attainment sustainable growth price stability next quarters roughly equal,committee perceives upside downside risk attainment sustainable growth price stability next quarter roughly equal,0
38,2004-11-10,underlying inflation expected relatively low committee believes policy accommodation removed pace likely measured,underlie inflation expect relatively low committee believe policy accommodation remove pace likely measure,0
39,2004-11-10,nonetheless committee respond changes economic prospects needed fulfill obligation maintain price stability,nonetheless committee respond change economic prospect need fulfill obligation maintain price stability,0
40,2004-11-10,voting fomc monetary policy action were alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,voting fomc monetary policy action be alan greenspan chairman timothy geithner vice chairman ben bernanke susan bies roger ferguson jr edward gramlich thomas hoenig donald kohn cathy minehan mark olson sandra pianalto william poole,0
41,2004-11-10,related action board governors unanimously approved  basis point increase discount rate  percent,related action board governor unanimously approve basis point increase discount rate percent,0
42,2004-11-10,taking action board approved requests submitted boards directors federal reserve banks boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis kansas city,take action board approve request submit board director federal reserve bank boston new york philadelphia cleveland richmond atlanta chicago st louis minneapolis kansa city,0
