,Date,Original,Corpus,Class
0,2013-06-19,federal reserve central bank united states provides nation safe flexible stable monetary financial system,federal reserve central bank united state provide nation safe flexible stable monetary financial system,0
1,2013-06-19,federal open market committee,federal open market committee,0
2,2013-06-19,monetary policy principles practice,monetary policy principle practice,0
3,2013-06-19,policy implementation,policy implementation,0
4,2013-06-19,reports,report,0
5,2013-06-19,review monetary policy strategy tools communications,review monetary policy strategy tool communication,0
6,2013-06-19,institution supervision,institution supervision,0
7,2013-06-19,reports,report,0
8,2013-06-19,reporting forms,reporting form,0
9,2013-06-19,supervision  regulation letters,supervision regulation letter,0
10,2013-06-19,banking applications  legal developments,banking application legal development,0
11,2013-06-19,regulatory resources,regulatory resource,0
12,2013-06-19,banking  data structure,banking data structure,0
13,2013-06-19,regulations  statutes,regulation statute,0
14,2013-06-19,payment policies,payment policy,0
15,2013-06-19,reserve bank payment services  data,reserve bank payment service data,0
16,2013-06-19,financial market utilities  infrastructures,financial market utility infrastructure,0
17,2013-06-19,research committees forums,research committee forum,0
18,2013-06-19,working papers notes,work paper note,0
19,2013-06-19,models tools,model tool,0
20,2013-06-19,bank assets liabilities,bank asset liability,0
21,2013-06-19,bank structure data,bank structure data,0
22,2013-06-19,business finance,business finance,0
23,2013-06-19,dealer financing terms,dealer financing term,0
24,2013-06-19,exchange rates international data,exchange rate international data,0
25,2013-06-19,financial accounts,financial account,0
26,2013-06-19,household finance,household finance,0
27,2013-06-19,industrial activity,industrial activity,0
28,2013-06-19,interest rates,interest rate,0
29,2013-06-19,micro data reference manual mdrm,micro data reference manual mdrm,0
30,2013-06-19,money stock reserve balances,money stock reserve balance,0
31,2013-06-19,regulations,regulation,0
32,2013-06-19,supervision  enforcement,supervision enforcement,0
33,2013-06-19,community development,community development,0
34,2013-06-19,research  analysis,research analysis,0
35,2013-06-19,consumer resources,consumer resource,0
36,2013-06-19,june  ,june,0
37,2013-06-19,immediate release share,immediate release share,0
38,2013-06-19,information received since federal open market committee met may suggests economic activity expanding moderate pace,information receive since federal open market committee met may suggests economic activity expand moderate pace,0
39,2013-06-19,labor market conditions shown improvement recent months balance unemployment rate remains elevated,labor market condition show improvement recent month balance unemployment rate remains elevate,0
40,2013-06-19,household spending business fixed investment advanced housing sector strengthened further fiscal policy restraining economic growth,household spending business fix investment advanced housing sector strengthen far fiscal policy restrain economic growth,0
41,2013-06-19,partly reflecting transitory influences inflation running committee longer run objective longer term inflation expectations remained stable,partly reflect transitory influence inflation run committee longer run objective longer term inflation expectation remain stable,0
42,2013-06-19,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
43,2013-06-19,committee expects that appropriate policy accommodation economic growth proceed moderate pace unemployment rate gradually decline toward levels committee judges consistent dual mandate,committee expect that appropriate policy accommodation economic growth proceed moderate pace unemployment rate gradually decline toward level committee judge consistent dual mandate,0
44,2013-06-19,committee sees downside risks outlook economy labor market diminished since fall,committee see downside risk outlook economy labor market diminish since fall,0
45,2013-06-19,committee also anticipates inflation medium term likely run  percent objective,committee also anticipates inflation medium term likely run percent objective,0
46,2013-06-19,support stronger economic recovery help ensure inflation time rate consistent dual mandate committee decided continue purchasing additional agency mortgage backed securities pace  billion per month longer term treasury securities pace  billion per month,support strong economic recovery help ensure inflation time rate consistent dual mandate committee decide continue purchasing additional agency mortgage back security pace billion per month longer term treasury security pace billion per month,0
47,2013-06-19,committee maintaining existing policy reinvesting principal payments holdings agency debt agency mortgage backed securities agency mortgage backed securities rolling maturing treasury securities auction,committee maintain exist policy reinvesting principal payment holding agency debt agency mortgage back security agency mortgage back security roll mature treasury security auction,0
48,2013-06-19,taken together actions maintain downward pressure longer term interest rates support mortgage markets help make broader financial conditions accommodative,take together action maintain downward pressure longer term interest rate support mortgage market help make broader financial condition accommodative,0
49,2013-06-19,committee closely monitor incoming information economic financial developments coming months,committee closely monitor incoming information economic financial development come month,0
50,2013-06-19,committee continue purchases treasury agency mortgage backed securities employ policy tools appropriate outlook labor market improved substantially context price stability,committee continue purchase treasury agency mortgage back security employ policy tool appropriate outlook labor market improve substantially context price stability,0
51,2013-06-19,committee prepared increase reduce pace purchases maintain appropriate policy accommodation outlook labor market inflation changes,committee prepared increase reduce pace purchase maintain appropriate policy accommodation outlook labor market inflation change,0
52,2013-06-19,determining size pace composition asset purchases committee continue take appropriate account likely efficacy costs purchases well extent progress toward economic objectives,determine size pace composition asset purchase committee continue take appropriate account likely efficacy cost purchase well extent progress toward economic objective,0
53,2013-06-19,support continued progress toward maximum employment price stability committee expects highly accommodative stance monetary policy remain appropriate considerable time asset purchase program ends economic recovery strengthens,support continued progress toward maximum employment price stability committee expect highly accommodative stance monetary policy remain appropriate considerable time asset purchase program end economic recovery strengthens,0
