,Date,Original,Corpus,Class
0,2001-11-06,heightened uncertainty concerns deterioration business conditions abroad damping economic activity,heighten uncertainty concern deterioration business condition abroad damp economic activity,0
1,2001-11-06,foreseeable future then committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,foreseeable future then committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
2,2001-11-06,although necessary reallocation resources enhance security may restrain advances productivity time long term prospects productivity growth economy remain favorable become evident unusual forces restraining demand abate,although necessary reallocation resource enhance security may restrain advance productivity time long term prospect productivity growth economy remain favorable become evident unusual force restrain demand abate,0
3,2001-11-06,heightened uncertainty concerns deterioration business conditions abroad damping economic activity,heighten uncertainty concern deterioration business condition abroad damp economic activity,0
4,2001-11-06,foreseeable future then committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,foreseeable future then committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
5,2001-11-06,although necessary reallocation resources enhance security may restrain advances productivity time long term prospects productivity growth economy remain favorable become evident unusual forces restraining demand abate,although necessary reallocation resource enhance security may restrain advance productivity time long term prospect productivity growth economy remain favorable become evident unusual force restrain demand abate,0
6,2001-11-06,heightened uncertainty concerns deterioration business conditions abroad damping economic activity,heighten uncertainty concern deterioration business condition abroad damp economic activity,0
7,2001-11-06,foreseeable future then committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,foreseeable future then committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
8,2001-11-06,although necessary reallocation resources enhance security may restrain advances productivity time long term prospects productivity growth economy remain favorable become evident unusual forces restraining demand abate,although necessary reallocation resource enhance security may restrain advance productivity time long term prospect productivity growth economy remain favorable become evident unusual force restrain demand abate,0
9,2001-11-06,heightened uncertainty concerns deterioration business conditions abroad damping economic activity,heighten uncertainty concern deterioration business condition abroad damp economic activity,0
10,2001-11-06,foreseeable future then committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,foreseeable future then committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
11,2001-11-06,although necessary reallocation resources enhance security may restrain advances productivity time long term prospects productivity growth economy remain favorable become evident unusual forces restraining demand abate,although necessary reallocation resource enhance security may restrain advance productivity time long term prospect productivity growth economy remain favorable become evident unusual force restrain demand abate,0
12,2001-11-06,heightened uncertainty concerns deterioration business conditions abroad damping economic activity,heighten uncertainty concern deterioration business condition abroad damp economic activity,0
13,2001-11-06,foreseeable future then committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,foreseeable future then committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
14,2001-11-06,although necessary reallocation resources enhance security may restrain advances productivity time long term prospects productivity growth economy remain favorable become evident unusual forces restraining demand abate,although necessary reallocation resource enhance security may restrain advance productivity time long term prospect productivity growth economy remain favorable become evident unusual force restrain demand abate,0
15,2001-11-06,although necessary reallocation resources enhance security may restrain advances productivity time long term prospects productivity growth economy remain favorable become evident unusual forces restraining demand abate,although necessary reallocation resource enhance security may restrain advance productivity time long term prospect productivity growth economy remain favorable become evident unusual force restrain demand abate,0
