,Date,Original,Corpus,Class
0,2021-09-22,federal reserve committed using full range tools supports economy challenging time thereby promoting maximum employment price stability goals,federal reserve commit use full range tool support economy challenge time thereby promote maximum employment price stability goal,0
1,2021-09-22,progress vaccinations strong policy support indicators economic activity employment continued strengthen,progress vaccination strong policy support indicator economic activity employment continued strengthen,0
2,2021-09-22,inflation elevated largely reflecting transitory factors,inflation elevate largely reflect transitory factor,0
3,2021-09-22,overall financial conditions remain accommodative part reflecting policy measures support economy flow credits households businesses,overall financial condition remain accommodative part reflect policy measure support economy flow credit household business,0
4,2021-09-22,path economy continues depend course virus,path economy continue depend course virus,0
5,2021-09-22,progress vaccinations likely continue reduce effects public health crisis economy risks economic outlook remain,progress vaccination likely continue reduce effect public health crisis economy risk economic outlook remain,0
6,2021-09-22,committee seeks achieve maximum employment inflation rate  percent longer run,committee seek achieve maximum employment inflation rate percent longer run,0
7,2021-09-22,inflation run persistently longer run goal committee aim achieve inflation moderately  percent time inflation averages  percent time longerterm inflation expectations remain well anchored  percent,inflation run persistently longer run goal committee aim achieve inflation moderately percent time inflation average percent time longerterm inflation expectation remain well anchor percent,0
8,2021-09-22,committee decided keep target range federal funds rate   percent expects appropriate maintain target range labor market conditions reached levels consistent committee assessments maximum employment inflation risen  percent track moderately exceed  percent time,committee decide keep target range federal fund rate percent expect appropriate maintain target range labor market condition reach level consistent committee assessment maximum employment inflation risen percent track moderately exceed percent time,0
9,2021-09-22,last december committee indicated would continue increase holdings treasury securities least  billion per month agency mortgagebacked securities least  billion per month substantial progress made toward maximum employment price stability goals,last december committee indicate would continue increase holding treasury security least billion per month agency mortgagebacked security least billion per month substantial progress make toward maximum employment price stability goal,0
10,2021-09-22,since then economy made progress toward goals,since then economy make progress toward goal,0
11,2021-09-22,assessing appropriate stance monetary policy committee continue monitor implications incoming information economic outlook,assess appropriate stance monetary policy committee continue monitor implication incoming information economic outlook,0
12,2021-09-22,committee assessments take account wide range information including readings public health labor market conditions inflation pressures inflation expectations financial international developments,committee assessment take account wide range information include reading public health labor market condition inflation pressure inflation expectation financial international development,0
