,Date,Original,Corpus,Class
0,2019-03-20,information received since federal open market committee met january indicates labor market remains strong growth economic activity slowed solid rate fourth quarter,information receive since federal open market committee met january indicates labor market remains strong growth economic activity slow solid rate fourth quarter,0
1,2019-03-20,payroll employment little changed february job gains solid average recent months unemployment rate remained low,payroll employment little change february job gain solid average recent month unemployment rate remain low,0
2,2019-03-20,recent indicators point slower growth household spending business fixed investment first quarter,recent indicator point slow growth household spending business fix investment first quarter,0
3,2019-03-20, month basis overall inflation declined largely result lower energy prices inflation items food energy remains near  percent,month basis overall inflation decline largely result low energy price inflation item food energy remains near percent,0
4,2019-03-20,balance market based measures inflation compensation remained low recent months survey based measures longer term inflation expectations little changed,balance market base measure inflation compensation remain low recent month survey base measure longer term inflation expectation little change,0
5,2019-03-20,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
6,2019-03-20,committee continues view sustained expansion economic activity strong labor market conditions inflation near committee symmetric  percent objective likely outcomes,committee continue view sustain expansion economic activity strong labor market condition inflation near committee symmetric percent objective likely outcome,0
7,2019-03-20,light global economic financial developments muted inflation pressures committee patient determines future adjustments target range federal funds rate may appropriate support outcomes,light global economic financial development mute inflation pressure committee patient determines future adjustment target range federal fund rate may appropriate support outcome,0
8,2019-03-20,determining timing size future adjustments target range federal funds rate committee assess realized expected economic conditions relative maximum employment objective symmetric  percent inflation objective,determine timing size future adjustment target range federal fund rate committee ass realize expect economic condition relative maximum employment objective symmetric percent inflation objective,0
9,2019-03-20,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
