,Date,Original,Corpus,Class
0,2015-03-18,information received since federal open market committee met january suggests economic growth moderated somewhat,information receive since federal open market committee met january suggests economic growth moderate somewhat,0
1,2015-03-18,labor market conditions improved further strong job gains lower unemployment rate,labor market condition improve far strong job gain low unemployment rate,0
2,2015-03-18,range labor market indicators suggests underutilization labor resources continues diminish,range labor market indicator suggests underutilization labor resource continue diminish,0
3,2015-03-18,household spending rising moderately declines energy prices boosted household purchasing power,household spending rise moderately decline energy price boost household purchasing power,0
4,2015-03-18,business fixed investment advancing recovery housing sector remains slow export growth weakened,business fix investment advance recovery housing sector remains slow export growth weaken,0
5,2015-03-18,inflation declined committee longer run objective largely reflecting declines energy prices,inflation decline committee longer run objective largely reflect decline energy price,0
6,2015-03-18,market based measures inflation compensation remain low survey based measures longer term inflation expectations remained stable,market base measure inflation compensation remain low survey base measure longer term inflation expectation remain stable,0
7,2015-03-18,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
8,2015-03-18,committee expects that appropriate policy accommodation economic activity expand moderate pace labor market indicators continuing move toward levels committee judges consistent dual mandate,committee expect that appropriate policy accommodation economic activity expand moderate pace labor market indicator continue move toward level committee judge consistent dual mandate,0
9,2015-03-18,committee continues see risks outlook economic activity labor market nearly balanced,committee continue see risk outlook economic activity labor market nearly balance,0
10,2015-03-18,inflation anticipated remain near recent low level near term committee expects inflation rise gradually toward  percent medium term labor market improves transitory effects energy price declines factors dissipate,inflation anticipate remain near recent low level near term committee expect inflation rise gradually toward percent medium term labor market improves transitory effect energy price decline factor dissipate,0
11,2015-03-18,committee continues monitor inflation developments closely,committee continue monitor inflation development closely,0
12,2015-03-18,support continued progress toward maximum employment price stability committee today reaffirmed view current   percent target range federal funds rate remains appropriate,support continued progress toward maximum employment price stability committee today reaffirm view current percent target range federal fund rate remains appropriate,0
13,2015-03-18,determining long maintain target range committee assess progress realized expected toward objectives maximum employment  percent inflation,determine long maintain target range committee ass progress realize expect toward objective maximum employment percent inflation,0
14,2015-03-18,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
15,2015-03-18,committee anticipates appropriate raise target range federal funds rate seen improvement labor market reasonably confident inflation move back  percent objective medium term,committee anticipates appropriate raise target range federal fund rate see improvement labor market reasonably confident inflation move back percent objective medium term,0
16,2015-03-18,committee decides begin remove policy accommodation take balanced approach consistent longer run goals maximum employment inflation  percent,committee decides begin remove policy accommodation take balance approach consistent longer run goal maximum employment inflation percent,0
17,2015-03-18,committee currently anticipates that even employment inflation near mandate consistent levels economic conditions may time warrant keeping target federal funds rate levels committee views normal longer run,committee currently anticipates that even employment inflation near mandate consistent level economic condition may time warrant keep target federal fund rate level committee view normal longer run,0
