,Date,Original,Corpus,Class
0,2002-01-30,signs weakness demand abating economic activity beginning firm become prevalent,sign weakness demand abate economic activity begin firm become prevalent,0
1,2002-01-30,forces restraining economy starting diminish long term prospects productivity growth remaining favorable monetary policy accommodative outlook economic recovery become promising,force restrain economy start diminish long term prospect productivity growth remain favorable monetary policy accommodative outlook economic recovery become promising,0
2,2002-01-30,degree strength business capital household spending however still uncertain,degree strength business capital household spending however still uncertain,0
3,2002-01-30,hence committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,hence committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
4,2002-01-30,signs weakness demand abating economic activity beginning firm become prevalent,sign weakness demand abate economic activity begin firm become prevalent,0
5,2002-01-30,forces restraining economy starting diminish long term prospects productivity growth remaining favorable monetary policy accommodative outlook economic recovery become promising,force restrain economy start diminish long term prospect productivity growth remain favorable monetary policy accommodative outlook economic recovery become promising,0
6,2002-01-30,degree strength business capital household spending however still uncertain,degree strength business capital household spending however still uncertain,0
7,2002-01-30,hence committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,hence committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
8,2002-01-30,signs weakness demand abating economic activity beginning firm become prevalent,sign weakness demand abate economic activity begin firm become prevalent,0
9,2002-01-30,forces restraining economy starting diminish long term prospects productivity growth remaining favorable monetary policy accommodative outlook economic recovery become promising,force restrain economy start diminish long term prospect productivity growth remain favorable monetary policy accommodative outlook economic recovery become promising,0
10,2002-01-30,degree strength business capital household spending however still uncertain,degree strength business capital household spending however still uncertain,0
11,2002-01-30,hence committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,hence committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
12,2002-01-30,signs weakness demand abating economic activity beginning firm become prevalent,sign weakness demand abate economic activity begin firm become prevalent,0
13,2002-01-30,forces restraining economy starting diminish long term prospects productivity growth remaining favorable monetary policy accommodative outlook economic recovery become promising,force restrain economy start diminish long term prospect productivity growth remain favorable monetary policy accommodative outlook economic recovery become promising,0
14,2002-01-30,degree strength business capital household spending however still uncertain,degree strength business capital household spending however still uncertain,0
15,2002-01-30,hence committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,hence committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
16,2002-01-30,signs weakness demand abating economic activity beginning firm become prevalent,sign weakness demand abate economic activity begin firm become prevalent,0
17,2002-01-30,forces restraining economy starting diminish long term prospects productivity growth remaining favorable monetary policy accommodative outlook economic recovery become promising,force restrain economy start diminish long term prospect productivity growth remain favorable monetary policy accommodative outlook economic recovery become promising,0
18,2002-01-30,degree strength business capital household spending however still uncertain,degree strength business capital household spending however still uncertain,0
19,2002-01-30,hence committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,hence committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
20,2002-01-30,degree strength business capital household spending however still uncertain,degree strength business capital household spending however still uncertain,0
21,2002-01-30,hence committee continues believe that background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness foreseeable future,hence committee continue believe that background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness foreseeable future,0
