,Date,Original,Corpus,Class
0,2010-11-03,information received since federal open market committee met september confirms pace recovery output employment continues slow,information receive since federal open market committee met september confirms pace recovery output employment continue slow,0
1,2010-11-03,household spending increasing gradually remains constrained high unemployment modest income growth lower housing wealth tight credit,household spending increase gradually remains constrain high unemployment modest income growth low housing wealth tight credit,0
2,2010-11-03,business spending equipment software rising though less rapidly earlier year investment nonresidential structures continues weak,business spending equipment software rise though less rapidly earlier year investment nonresidential structure continue weak,0
3,2010-11-03,employers remain reluctant add payrolls,employer remain reluctant add payroll,0
4,2010-11-03,longer term inflation expectations remained stable measures underlying inflation trended lower recent quarters,longer term inflation expectation remain stable measure underlie inflation trend low recent quarter,0
5,2010-11-03,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
6,2010-11-03,currently unemployment rate elevated measures underlying inflation somewhat low relative levels committee judges consistent longer run dual mandate,currently unemployment rate elevate measure underlie inflation somewhat low relative level committee judge consistent longer run dual mandate,0
7,2010-11-03,although committee anticipates gradual return higher levels resource utilization context price stability progress toward objectives disappointingly slow,although committee anticipates gradual return high level resource utilization context price stability progress toward objective disappointingly slow,0
8,2010-11-03,promote stronger pace economic recovery help ensure inflation time levels consistent mandate committee decided today expand holdings securities,promote strong pace economic recovery help ensure inflation time level consistent mandate committee decide today expand holding security,0
9,2010-11-03,committee regularly review pace securities purchases overall size asset purchase program light incoming information adjust program needed best foster maximum employment price stability,committee regularly review pace security purchase overall size asset purchase program light incoming information adjust program need best foster maximum employment price stability,0
10,2010-11-03,committee maintain target range federal funds rate   percent continues anticipate economic conditions including low rates resource utilization subdued inflation trends stable inflation expectations likely warrant exceptionally low levels federal funds rate extended period,committee maintain target range federal fund rate percent continue anticipate economic condition include low rate resource utilization subdue inflation trend stable inflation expectation likely warrant exceptionally low level federal fund rate extend period,0
11,2010-11-03,committee continue monitor economic outlook financial developments employ policy tools necessary support economic recovery help ensure inflation time levels consistent mandate,committee continue monitor economic outlook financial development employ policy tool necessary support economic recovery help ensure inflation time level consistent mandate,0
12,2010-11-03,mr hoenig also concerned continued high level monetary accommodation increased risks future financial imbalances and time would cause increase long term inflation expectations could destabilize economy,mr hoenig also concerned continued high level monetary accommodation increase risk future financial imbalance and time would cause increase long term inflation expectation could destabilize economy,0
