,Date,Original,Corpus,Class
0,2015-07-29,information received since federal open market committee met june indicates economic activity expanding moderately recent months,information receive since federal open market committee met june indicates economic activity expand moderately recent month,0
1,2015-07-29,growth household spending moderate housing sector shown additional improvement however business fixed investment net exports stayed soft,growth household spending moderate housing sector show additional improvement however business fix investment net export stayed soft,0
2,2015-07-29,labor market continued improve solid job gains declining unemployment,labor market continued improve solid job gain decline unemployment,0
3,2015-07-29,balance range labor market indicators suggests underutilization labor resources diminished since early year,balance range labor market indicator suggests underutilization labor resource diminish since early year,0
4,2015-07-29,inflation continued run committee longer run objective partly reflecting earlier declines energy prices decreasing prices non energy imports,inflation continued run committee longer run objective partly reflect earlier decline energy price decrease price non energy import,0
5,2015-07-29,market based measures inflation compensation remain low surveybased measures longer term inflation expectations remained stable,market base measure inflation compensation remain low surveybased measure longer term inflation expectation remain stable,0
6,2015-07-29,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
7,2015-07-29,committee expects that appropriate policy accommodation economic activity expand moderate pace labor market indicators continuing move toward levels committee judges consistent dual mandate,committee expect that appropriate policy accommodation economic activity expand moderate pace labor market indicator continue move toward level committee judge consistent dual mandate,0
8,2015-07-29,committee continues see risks outlook economic activity labor market nearly balanced,committee continue see risk outlook economic activity labor market nearly balance,0
9,2015-07-29,inflation anticipated remain near recent low level near term committee expects inflation rise gradually toward  percent medium term labor market improves transitory effects earlier declines energy import prices dissipate,inflation anticipate remain near recent low level near term committee expect inflation rise gradually toward percent medium term labor market improves transitory effect earlier decline energy import price dissipate,0
10,2015-07-29,committee continues monitor inflation developments closely,committee continue monitor inflation development closely,0
11,2015-07-29,support continued progress toward maximum employment price stability committee today reaffirmed view current   percent target range federal funds rate remains appropriate,support continued progress toward maximum employment price stability committee today reaffirm view current percent target range federal fund rate remains appropriate,0
12,2015-07-29,determining long maintain target range committee assess progress realized expected toward objectives maximum employment  percent inflation,determine long maintain target range committee ass progress realize expect toward objective maximum employment percent inflation,0
13,2015-07-29,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
14,2015-07-29,committee anticipates appropriate raise target range federal funds rate seen improvement labor market reasonably confident inflation move back  percent objective medium term,committee anticipates appropriate raise target range federal fund rate see improvement labor market reasonably confident inflation move back percent objective medium term,0
15,2015-07-29,committee decides begin remove policy accommodation take balanced approach consistent longer run goals maximum employment inflation  percent,committee decides begin remove policy accommodation take balance approach consistent longer run goal maximum employment inflation percent,0
16,2015-07-29,committee currently anticipates that even employment inflation near mandate consistent levels economic conditions may time warrant keeping target federal funds rate levels committee views normal longer run,committee currently anticipates that even employment inflation near mandate consistent level economic condition may time warrant keep target federal fund rate level committee view normal longer run,0
