,Date,Original,Corpus,Class
0,2013-10-30,information received since federal open market committee met september generally suggests economic activity continued expand moderate pace,information receive since federal open market committee met september generally suggests economic activity continued expand moderate pace,0
1,2013-10-30,indicators labor market conditions shown improvement unemployment rate remains elevated,indicator labor market condition show improvement unemployment rate remains elevate,0
2,2013-10-30,available data suggest household spending business fixed investment advanced recovery housing sector slowed somewhat recent months,available data suggest household spending business fix investment advanced recovery housing sector slow somewhat recent month,0
3,2013-10-30,fiscal policy restraining economic growth,fiscal policy restrain economic growth,0
4,2013-10-30,apart fluctuations due changes energy prices inflation running committee longer run objective longer term inflation expectations remained stable,apart fluctuation due change energy price inflation run committee longer run objective longer term inflation expectation remain stable,0
5,2013-10-30,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
6,2013-10-30,committee expects that appropriate policy accommodation economic growth pick recent pace unemployment rate gradually decline toward levels committee judges consistent dual mandate,committee expect that appropriate policy accommodation economic growth pick recent pace unemployment rate gradually decline toward level committee judge consistent dual mandate,0
7,2013-10-30,committee sees downside risks outlook economy labor market diminished net since last fall,committee see downside risk outlook economy labor market diminish net since last fall,0
8,2013-10-30,committee recognizes inflation persistently  percent objective could pose risks economic performance anticipates inflation move back toward objective medium term,committee recognizes inflation persistently percent objective could pose risk economic performance anticipates inflation move back toward objective medium term,0
9,2013-10-30,taking account extent federal fiscal retrenchment past year committee sees improvement economic activity labor market conditions since began asset purchase program consistent growing underlying strength broader economy,take account extent federal fiscal retrenchment past year committee see improvement economic activity labor market condition since begin asset purchase program consistent grow underlie strength broader economy,0
10,2013-10-30,taken together actions maintain downward pressure longer term interest rates support mortgage markets help make broader financial conditions accommodative turn promote stronger economic recovery help ensure inflation time rate consistent committee dual mandate,take together action maintain downward pressure longer term interest rate support mortgage market help make broader financial condition accommodative turn promote strong economic recovery help ensure inflation time rate consistent committee dual mandate,0
11,2013-10-30,committee closely monitor incoming information economic financial developments coming months continue purchases treasury agency mortgage backed securities employ policy tools appropriate outlook labor market improved substantially context price stability,committee closely monitor incoming information economic financial development come month continue purchase treasury agency mortgage back security employ policy tool appropriate outlook labor market improve substantially context price stability,0
12,2013-10-30,judging moderate pace asset purchases committee will coming meetings assess whether incoming information continues support committee expectation ongoing improvement labor market conditions inflation moving back toward longer run objective,judging moderate pace asset purchase committee will come meeting ass whether incoming information continue support committee expectation ongoing improvement labor market condition inflation move back toward longer run objective,0
13,2013-10-30,asset purchases not preset course committee decisions pace remain contingent committee economic outlook well assessment likely efficacy costs purchases,asset purchase not preset course committee decision pace remain contingent committee economic outlook well assessment likely efficacy cost purchase,0
14,2013-10-30,support continued progress toward maximum employment price stability committee today reaffirmed view highly accommodative stance monetary policy remain appropriate considerable time asset purchase program ends economic recovery strengthens,support continued progress toward maximum employment price stability committee today reaffirm view highly accommodative stance monetary policy remain appropriate considerable time asset purchase program end economic recovery strengthens,0
15,2013-10-30,particular committee decided keep target range federal funds rate   percent currently anticipates exceptionally low range federal funds rate appropriate least long unemployment rate remains   percent inflation one two years ahead projected no half percentage point committee  percent longer run goal longer term inflation expectations continue well anchored,particular committee decide keep target range federal fund rate percent currently anticipates exceptionally low range federal fund rate appropriate least long unemployment rate remains percent inflation one two year ahead project no half percentage point committee percent longer run goal longer term inflation expectation continue well anchor,0
16,2013-10-30,determining long maintain highly accommodative stance monetary policy committee also consider information including additional measures labor market conditions indicators inflation pressures inflation expectations readings financial developments,determine long maintain highly accommodative stance monetary policy committee also consider information include additional measure labor market condition indicator inflation pressure inflation expectation reading financial development,0
17,2013-10-30,committee decides begin remove policy accommodation take balanced approach consistent longer run goals maximum employment inflation  percent,committee decides begin remove policy accommodation take balance approach consistent longer run goal maximum employment inflation percent,0
18,2013-10-30,voting action esther george concerned continued high level monetary accommodation increased risks future economic financial imbalances and time could cause increase long term inflation expectations,voting action esther george concerned continued high level monetary accommodation increase risk future economic financial imbalance and time could cause increase long term inflation expectation,0
