,Date,Original,Corpus,Class
0,2010-06-23,information received since federal open market committee met april suggests economic recovery proceeding labor market improving gradually,information receive since federal open market committee met april suggests economic recovery proceed labor market improve gradually,0
1,2010-06-23,household spending increasing remains constrained high unemployment modest income growth lower housing wealth tight credit,household spending increase remains constrain high unemployment modest income growth low housing wealth tight credit,0
2,2010-06-23,business spending equipment software risen significantly however investment nonresidential structures continues weak employers remain reluctant add payrolls,business spending equipment software risen significantly however investment nonresidential structure continue weak employer remain reluctant add payroll,0
3,2010-06-23,financial conditions become less supportive economic growth balance largely reflecting developments abroad,financial condition become less supportive economic growth balance largely reflect development abroad,0
4,2010-06-23,nonetheless committee anticipates gradual return higher levels resource utilization context price stability although pace economic recovery likely moderate time,nonetheless committee anticipates gradual return high level resource utilization context price stability although pace economic recovery likely moderate time,0
5,2010-06-23,prices energy commodities declined somewhat recent months underlying inflation trended lower,price energy commodity decline somewhat recent month underlie inflation trend low,0
6,2010-06-23,substantial resource slack continuing restrain cost pressures longer term inflation expectations stable inflation likely subdued time,substantial resource slack continue restrain cost pressure longer term inflation expectation stable inflation likely subdue time,0
7,2010-06-23,committee maintain target range federal funds rate   percent continues anticipate economic conditions including low rates resource utilization subdued inflation trends stable inflation expectations likely warrant exceptionally low levels federal funds rate extended period,committee maintain target range federal fund rate percent continue anticipate economic condition include low rate resource utilization subdue inflation trend stable inflation expectation likely warrant exceptionally low level federal fund rate extend period,0
8,2010-06-23,committee continue monitor economic outlook financial developments employ policy tools necessary promote economic recovery price stability,committee continue monitor economic outlook financial development employ policy tool necessary promote economic recovery price stability,0
9,2010-06-23,voting policy action thomas hoenig believed continuing express expectation exceptionally low levels federal funds rate extended period no longer warranted could lead build future imbalances increase risks longer run macroeconomic financial stability limiting committeeflexibility begin raising rates modestly,voting policy action thomas hoenig believe continue express expectation exceptionally low level federal fund rate extend period no longer warrant could lead build future imbalance increase risk longer run macroeconomic financial stability limit committeeflexibility begin raise rate modestly,0
