,Date,Original,Corpus,Class
0,2017-05-03,information received since federal open market committee met march indicates labor market continued strengthen even growth economic activity slowed,information receive since federal open market committee met march indicates labor market continued strengthen even growth economic activity slow,0
1,2017-05-03,job gains solid average recent months unemployment rate declined,job gain solid average recent month unemployment rate decline,0
2,2017-05-03,household spending rose modestly fundamentals underpinning continued growth consumption remained solid,household spending rise modestly fundamental underpin continued growth consumption remain solid,0
3,2017-05-03,inflation measured  month basis recently running close committee  percent longer run objective,inflation measure month basis recently run close committee percent longer run objective,0
4,2017-05-03,excluding energy food consumer prices declined march inflation continued run somewhat  percent,exclude energy food consumer price decline march inflation continued run somewhat percent,0
5,2017-05-03,market based measures inflation compensation remain low survey based measures longer term inflation expectations little changed balance,market base measure inflation compensation remain low survey base measure longer term inflation expectation little change balance,0
6,2017-05-03,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
7,2017-05-03,committee views slowing growth first quarter likely transitory continues expect that gradual adjustments stance monetary policy economic activity expand moderate pace labor market conditions strengthen somewhat further inflation stabilize around  percent medium term,committee view slow growth first quarter likely transitory continue expect that gradual adjustment stance monetary policy economic activity expand moderate pace labor market condition strengthen somewhat far inflation stabilize around percent medium term,0
8,2017-05-03,near term risks economic outlook appear roughly balanced,near term risk economic outlook appear roughly balance,0
9,2017-05-03,committee continues closely monitor inflation indicators global economic financial developments,committee continue closely monitor inflation indicator global economic financial development,0
10,2017-05-03,view realized expected labor market conditions inflation committee decided maintain target range federal funds rate   percent,view realize expect labor market condition inflation committee decide maintain target range federal fund rate percent,0
11,2017-05-03,stance monetary policy remains accommodative thereby supporting strengthening labor market conditions sustained return  percent inflation,stance monetary policy remains accommodative thereby support strengthen labor market condition sustain return percent inflation,0
12,2017-05-03,determining timing size future adjustments target range federal funds rate committee assess realized expected economic conditions relative objectives maximum employment  percent inflation,determine timing size future adjustment target range federal fund rate committee ass realize expect economic condition relative objective maximum employment percent inflation,0
13,2017-05-03,assessment take account wide range information including measures labor market conditions indicators inflation pressures inflation expectations readings financial international developments,assessment take account wide range information include measure labor market condition indicator inflation pressure inflation expectation reading financial international development,0
14,2017-05-03,committee carefully monitor actual expected inflation developments relative symmetric inflation goal,committee carefully monitor actual expect inflation development relative symmetric inflation goal,0
15,2017-05-03,committee expects economic conditions evolve manner warrant gradual increases federal funds rate federal funds rate likely remain time levels expected prevail longer run,committee expect economic condition evolve manner warrant gradual increase federal fund rate federal fund rate likely remain time level expect prevail longer run,0
16,2017-05-03,however actual path federal funds rate depend economic outlook informed incoming data,however actual path federal fund rate depend economic outlook inform incoming data,0
