,Date,Original,Corpus,Class
0,2002-09-24,time current accommodative stance monetary policy coupled still robust underlying growth productivity sufficient foster improving business climate,time current accommodative stance monetary policy couple still robust underlie growth productivity sufficient foster improve business climate,0
1,2002-09-24,however considerable uncertainty persists extent timing expected pickup production employment owing part emergence heightened geopolitical risks,however considerable uncertainty persists extent timing expect pickup production employment owe part emergence heighten geopolitical risk,0
2,2002-09-24,consequently committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,consequently committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
3,2002-09-24,time current accommodative stance monetary policy coupled still robust underlying growth productivity sufficient foster improving business climate,time current accommodative stance monetary policy couple still robust underlie growth productivity sufficient foster improve business climate,0
4,2002-09-24,however considerable uncertainty persists extent timing expected pickup production employment owing part emergence heightened geopolitical risks,however considerable uncertainty persists extent timing expect pickup production employment owe part emergence heighten geopolitical risk,0
5,2002-09-24,consequently committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,consequently committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
6,2002-09-24,time current accommodative stance monetary policy coupled still robust underlying growth productivity sufficient foster improving business climate,time current accommodative stance monetary policy couple still robust underlie growth productivity sufficient foster improve business climate,0
7,2002-09-24,however considerable uncertainty persists extent timing expected pickup production employment owing part emergence heightened geopolitical risks,however considerable uncertainty persists extent timing expect pickup production employment owe part emergence heighten geopolitical risk,0
8,2002-09-24,consequently committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,consequently committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
9,2002-09-24,time current accommodative stance monetary policy coupled still robust underlying growth productivity sufficient foster improving business climate,time current accommodative stance monetary policy couple still robust underlie growth productivity sufficient foster improve business climate,0
10,2002-09-24,however considerable uncertainty persists extent timing expected pickup production employment owing part emergence heightened geopolitical risks,however considerable uncertainty persists extent timing expect pickup production employment owe part emergence heighten geopolitical risk,0
11,2002-09-24,consequently committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,consequently committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
12,2002-09-24,time current accommodative stance monetary policy coupled still robust underlying growth productivity sufficient foster improving business climate,time current accommodative stance monetary policy couple still robust underlie growth productivity sufficient foster improve business climate,0
13,2002-09-24,however considerable uncertainty persists extent timing expected pickup production employment owing part emergence heightened geopolitical risks,however considerable uncertainty persists extent timing expect pickup production employment owe part emergence heighten geopolitical risk,0
14,2002-09-24,consequently committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,consequently committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
15,2002-09-24,time current accommodative stance monetary policy coupled still robust underlying growth productivity sufficient foster improving business climate,time current accommodative stance monetary policy couple still robust underlie growth productivity sufficient foster improve business climate,0
16,2002-09-24,however considerable uncertainty persists extent timing expected pickup production employment owing part emergence heightened geopolitical risks,however considerable uncertainty persists extent timing expect pickup production employment owe part emergence heighten geopolitical risk,0
17,2002-09-24,consequently committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,consequently committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
18,2002-09-24,consequently committee believes that foreseeable future background long run goals price stability sustainable economic growth information currently available risks weighted mainly toward conditions may generate economic weakness,consequently committee believe that foreseeable future background long run goal price stability sustainable economic growth information currently available risk weight mainly toward condition may generate economic weakness,0
