,Date,Original,Corpus,Class
0,2012-10-24,information received since federal open market committee met september suggests economic activity continued expand moderate pace recent months,information receive since federal open market committee met september suggests economic activity continued expand moderate pace recent month,0
1,2012-10-24,growth employment slow unemployment rate remains elevated,growth employment slow unemployment rate remains elevate,0
2,2012-10-24,household spending advanced bit quickly growth business fixed investment slowed,household spending advanced bit quickly growth business fix investment slow,0
3,2012-10-24,inflation recently picked somewhat reflecting higher energy prices,inflation recently picked somewhat reflect high energy price,0
4,2012-10-24,longer term inflation expectations remained stable,longer term inflation expectation remain stable,0
5,2012-10-24,consistent statutory mandate committee seeks foster maximum employment price stability,consistent statutory mandate committee seek foster maximum employment price stability,0
6,2012-10-24,committee remains concerned that without sufficient policy accommodation economic growth might not strong enough generate sustained improvement labor market conditions,committee remains concerned that without sufficient policy accommodation economic growth might not strong enough generate sustain improvement labor market condition,0
7,2012-10-24,furthermore strains global financial markets continue pose significant downside risks economic outlook,furthermore strain global financial market continue pose significant downside risk economic outlook,0
8,2012-10-24,committee also anticipates inflation medium term likely would run  percent objective,committee also anticipates inflation medium term likely would run percent objective,0
9,2012-10-24,support stronger economic recovery help ensure inflation time rate consistent dual mandate committee continue purchasing additional agency mortgage backed securities pace  billion per month,support strong economic recovery help ensure inflation time rate consistent dual mandate committee continue purchasing additional agency mortgage back security pace billion per month,0
10,2012-10-24,committee closely monitor incoming information economic financial developments coming months,committee closely monitor incoming information economic financial development come month,0
11,2012-10-24,outlook labor market not improve substantially committee continue purchases agency mortgage backed securities undertake additional asset purchases employ policy tools appropriate improvement achieved context price stability,outlook labor market not improve substantially committee continue purchase agency mortgage back security undertake additional asset purchase employ policy tool appropriate improvement achieve context price stability,0
12,2012-10-24,determining size pace composition asset purchases committee will always take appropriate account likely efficacy costs purchases,determine size pace composition asset purchase committee will always take appropriate account likely efficacy cost purchase,0
13,2012-10-24,support continued progress toward maximum employment price stability committee expects highly accommodative stance monetary policy remain appropriate considerable time economic recovery strengthens,support continued progress toward maximum employment price stability committee expect highly accommodative stance monetary policy remain appropriate considerable time economic recovery strengthens,0
